=========================================================================
Supervised learning of the non-interacting case...
=========================================================================
cycles    fidelity      MSE           ||MSE gradient||    
3019      0.99297       0.00005       0.00489             
3020      0.99323       0.00005       0.00355             
3021      0.99340       0.00005       0.00269             
3022      0.99270       0.00005       0.00286             
3023      0.99289       0.00005       0.00358             
3024      0.99302       0.00005       0.00393             
3025      0.99400       0.00005       0.00381             
3026      0.99269       0.00005       0.00350             
3027      0.99315       0.00005       0.00329             
3028      0.99263       0.00005       0.00328             
3029      0.99323       0.00005       0.00399             
3030      0.99288       0.00005       0.00517             
3031      0.99270       0.00005       0.00667             
3032      0.99381       0.00005       0.00815             
3033      0.99361       0.00005       0.00955             
3034      0.99254       0.00006       0.01073             
3035      0.99288       0.00006       0.01173             
3036      0.99298       0.00006       0.01242             
3037      0.99303       0.00006       0.01318             
3038      0.99294       0.00006       0.01407             
3039      0.99383       0.00006       0.01501             
3040      0.99400       0.00006       0.01595             
3041      0.99305       0.00006       0.01714             
3042      0.99279       0.00007       0.01876             
3043      0.99300       0.00007       0.02107             
3044      0.99350       0.00008       0.02385             
3045      0.99361       0.00009       0.02712             
3046      0.99268       0.00010       0.03078             
3047      0.99368       0.00011       0.03456             
3048      0.99284       0.00013       0.03813             
3049      0.99379       0.00014       0.04107             
3050      0.99330       0.00015       0.04278             
3051      0.99270       0.00015       0.04250             
3052      0.99279       0.00013       0.03882             
3053      0.99309       0.00010       0.03179             
3054      0.99297       0.00007       0.02234             
3055      0.99318       0.00005       0.01194             
3056      0.99277       0.00005       0.00200             
3057      0.99329       0.00005       0.00823             
3058      0.99314       0.00006       0.01611             
3059      0.99414       0.00007       0.02174             
3060      0.99308       0.00008       0.02507             
3061      0.99335       0.00008       0.02601             
3062      0.99277       0.00008       0.02459             
3063      0.99315       0.00007       0.02074             
3064      0.99342       0.00006       0.01496             
3065      0.99333       0.00005       0.00752             
3066      0.99336       0.00005       0.00133             
3067      0.99324       0.00005       0.00816             
3068      0.99338       0.00006       0.01392             
3069      0.99308       0.00006       0.01757             
3070      0.99420       0.00006       0.01883             
3071      0.99252       0.00007       0.01790             
3072      0.99335       0.00006       0.01472             
3073      0.99367       0.00005       0.01026             
3074      0.99332       0.00005       0.00531             
3075      0.99328       0.00004       0.00095             
3076      0.99303       0.00005       0.00309             
3077      0.99329       0.00005       0.00553             
3078      0.99373       0.00005       0.00688             
3079      0.99351       0.00005       0.00736             
3080      0.99322       0.00005       0.00701             
3081      0.99296       0.00005       0.00554             
3082      0.99322       0.00005       0.00323             
3083      0.99335       0.00004       0.00079             
3084      0.99243       0.00005       0.00188             
3085      0.99271       0.00005       0.00328             
3086      0.99267       0.00005       0.00389             
3087      0.99278       0.00005       0.00384             
3088      0.99283       0.00005       0.00309             
3089      0.99301       0.00005       0.00230             
3090      0.99284       0.00005       0.00178             
3091      0.99288       0.00005       0.00182             
3092      0.99306       0.00005       0.00207             
3093      0.99359       0.00004       0.00234             
3094      0.99344       0.00004       0.00262             
3095      0.99381       0.00004       0.00318             
3096      0.99231       0.00005       0.00372             
3097      0.99279       0.00005       0.00390             
3098      0.99265       0.00005       0.00390             
3099      0.99277       0.00005       0.00419             
3100      0.99256       0.00005       0.00438             
3101      0.99275       0.00005       0.00448             
3102      0.99308       0.00005       0.00426             
3103      0.99390       0.00004       0.00397             
3104      0.99338       0.00005       0.00379             
3105      0.99392       0.00004       0.00387             
3106      0.99379       0.00004       0.00424             
3107      0.99245       0.00005       0.00467             
3108      0.99322       0.00005       0.00477             
3109      0.99318       0.00005       0.00473             
3110      0.99321       0.00005       0.00421             
3111      0.99293       0.00005       0.00346             
3112      0.99294       0.00005       0.00279             
3113      0.99335       0.00004       0.00239             
3114      0.99311       0.00005       0.00222             
3115      0.99230       0.00005       0.00199             
3116      0.99332       0.00004       0.00133             
3117      0.99306       0.00004       0.00081             
3118      0.99259       0.00005       0.00148             
3119      0.99331       0.00004       0.00247             
3120      0.99318       0.00005       0.00327             
3121      0.99417       0.00004       0.00384             
3122      0.99181       0.00005       0.00400             
3123      0.99251       0.00005       0.00361             
3124      0.99305       0.00005       0.00277             
3125      0.99332       0.00005       0.00200             
3126      0.99239       0.00005       0.00202             
3127      0.99253       0.00005       0.00224             
3128      0.99302       0.00004       0.00196             
3129      0.99295       0.00004       0.00165             
3130      0.99274       0.00005       0.00147             
3131      0.99305       0.00005       0.00103             
3132      0.99286       0.00005       0.00055             
3133      0.99310       0.00005       0.00166             
3134      0.99325       0.00005       0.00298             
3135      0.99263       0.00005       0.00401             
3136      0.99354       0.00005       0.00506             
3137      0.99342       0.00005       0.00630             
3138      0.99285       0.00005       0.00809             
3139      0.99301       0.00005       0.01062             
3140      0.99354       0.00005       0.01372             
3141      0.99348       0.00006       0.01712             
3142      0.99301       0.00007       0.02103             
3143      0.99251       0.00008       0.02528             
3144      0.99266       0.00010       0.02943             
3145      0.99334       0.00011       0.03364             
3146      0.99259       0.00013       0.03833             
3147      0.99329       0.00015       0.04320             
3148      0.99349       0.00018       0.04774             
3149      0.99292       0.00019       0.05080             
3150      0.99285       0.00020       0.05054             
3151      0.99302       0.00016       0.04562             
3152      0.99387       0.00012       0.03702             
3153      0.99289       0.00008       0.02542             
3154      0.99330       0.00005       0.01237             
3155      0.99350       0.00005       0.00386             
3156      0.99332       0.00006       0.01323             
3157      0.99337       0.00008       0.02163             
3158      0.99323       0.00009       0.02733             
3159      0.99325       0.00010       0.02995             
3160      0.99230       0.00009       0.02835             
3161      0.99276       0.00008       0.02302             
3162      0.99343       0.00006       0.01513             
3163      0.99270       0.00005       0.00656             
3164      0.99314       0.00005       0.00408             
3165      0.99349       0.00005       0.01095             
3166      0.99304       0.00006       0.01586             
3167      0.99327       0.00006       0.01742             
3168      0.99373       0.00006       0.01612             
3169      0.99334       0.00005       0.01259             
3170      0.99288       0.00005       0.00799             
3171      0.99310       0.00005       0.00368             
3172      0.99295       0.00005       0.00410             
3173      0.99306       0.00005       0.00830             
3174      0.99274       0.00005       0.01213             
3175      0.99346       0.00006       0.01464             
3176      0.99271       0.00006       0.01524             
3177      0.99312       0.00006       0.01420             
3178      0.99298       0.00006       0.01175             
3179      0.99328       0.00005       0.00855             
3180      0.99367       0.00004       0.00491             
3181      0.99332       0.00005       0.00143             
3182      0.99286       0.00005       0.00211             
3183      0.99247       0.00005       0.00427             
3184      0.99273       0.00005       0.00546             
3185      0.99370       0.00005       0.00573             
3186      0.99345       0.00005       0.00526             
3187      0.99283       0.00005       0.00424             
3188      0.99306       0.00004       0.00318             
3189      0.99345       0.00004       0.00241             
3190      0.99291       0.00005       0.00221             
3191      0.99338       0.00005       0.00244             
3192      0.99346       0.00005       0.00279             
3193      0.99358       0.00004       0.00301             
3194      0.99316       0.00004       0.00289             
3195      0.99309       0.00004       0.00283             
3196      0.99324       0.00004       0.00289             
3197      0.99331       0.00005       0.00275             
3198      0.99346       0.00005       0.00225             
3199      0.99322       0.00004       0.00135             
3200      0.99300       0.00004       0.00073             
3201      0.99269       0.00005       0.00185             
3202      0.99289       0.00005       0.00319             
3203      0.99287       0.00005       0.00410             
3204      0.99307       0.00005       0.00446             
3205      0.99329       0.00005       0.00402             
3206      0.99298       0.00005       0.00300             
3207      0.99342       0.00004       0.00162             
3208      0.99401       0.00004       0.00201             
3209      0.99359       0.00004       0.00391             
3210      0.99347       0.00005       0.00521             
3211      0.99307       0.00005       0.00560             
3212      0.99296       0.00005       0.00520             
3213      0.99319       0.00005       0.00445             
3214      0.99301       0.00005       0.00380             
3215      0.99299       0.00005       0.00327             
3216      0.99451       0.00004       0.00243             
3217      0.99246       0.00005       0.00247             
3218      0.99260       0.00005       0.00369             
3219      0.99272       0.00005       0.00508             
3220      0.99275       0.00005       0.00617             
3221      0.99311       0.00005       0.00678             
3222      0.99234       0.00005       0.00673             
3223      0.99316       0.00005       0.00569             
3224      0.99301       0.00004       0.00409             
3225      0.99372       0.00004       0.00223             
3226      0.99313       0.00004       0.00033             
3227      0.99301       0.00004       0.00150             
3228      0.99286       0.00005       0.00299             
3229      0.99281       0.00005       0.00444             
3230      0.99293       0.00005       0.00591             
3231      0.99322       0.00005       0.00721             
3232      0.99361       0.00005       0.00795             
3233      0.99348       0.00005       0.00833             
3234      0.99347       0.00005       0.00823             
3235      0.99288       0.00005       0.00774             
3236      0.99321       0.00005       0.00674             
3237      0.99316       0.00004       0.00522             
3238      0.99383       0.00004       0.00379             
3239      0.99328       0.00004       0.00318             
3240      0.99281       0.00005       0.00295             
3241      0.99412       0.00004       0.00280             
3242      0.99324       0.00004       0.00262             
3243      0.99247       0.00005       0.00250             
3244      0.99384       0.00004       0.00233             
3245      0.99284       0.00004       0.00250             
3246      0.99269       0.00005       0.00289             
3247      0.99317       0.00004       0.00332             
3248      0.99337       0.00004       0.00373             
3249      0.99334       0.00004       0.00408             
3250      0.99334       0.00004       0.00429             
3251      0.99320       0.00004       0.00472             
3252      0.99332       0.00004       0.00527             
3253      0.99251       0.00005       0.00581             
3254      0.99359       0.00004       0.00622             
3255      0.99337       0.00005       0.00688             
3256      0.99306       0.00005       0.00752             
3257      0.99327       0.00005       0.00830             
3258      0.99362       0.00005       0.00945             
3259      0.99361       0.00005       0.01088             
3260      0.99294       0.00005       0.01221             
3261      0.99358       0.00005       0.01344             
3262      0.99312       0.00006       0.01489             
3263      0.99341       0.00006       0.01699             
3264      0.99308       0.00007       0.01955             
3265      0.99379       0.00007       0.02248             
3266      0.99311       0.00008       0.02588             
3267      0.99348       0.00009       0.02985             
3268      0.99321       0.00011       0.03418             
3269      0.99322       0.00013       0.03857             
3270      0.99286       0.00015       0.04244             
3271      0.99382       0.00016       0.04552             
3272      0.99289       0.00017       0.04754             
3273      0.99350       0.00018       0.04795             
3274      0.99326       0.00016       0.04570             
3275      0.99311       0.00014       0.04031             
3276      0.99377       0.00010       0.03162             
3277      0.99303       0.00007       0.02066             
3278      0.99326       0.00005       0.00837             
3279      0.99353       0.00005       0.00535             
3280      0.99337       0.00006       0.01595             
3281      0.99335       0.00008       0.02430             
3282      0.99383       0.00009       0.02962             
3283      0.99334       0.00010       0.03140             
3284      0.99343       0.00010       0.02992             
3285      0.99219       0.00008       0.02516             
3286      0.99322       0.00006       0.01761             
3287      0.99366       0.00005       0.00826             
3288      0.99281       0.00004       0.00189             
3289      0.99277       0.00005       0.01046             
3290      0.99305       0.00006       0.01687             
3291      0.99286       0.00007       0.02026             
3292      0.99383       0.00006       0.02045             
3293      0.99334       0.00006       0.01788             
3294      0.99351       0.00005       0.01303             
3295      0.99352       0.00005       0.00710             
3296      0.99254       0.00005       0.00208             
3297      0.99365       0.00004       0.00504             
3298      0.99312       0.00005       0.00885             
3299      0.99317       0.00005       0.01106             
3300      0.99347       0.00005       0.01179             
3301      0.99335       0.00005       0.01096             
3302      0.99325       0.00005       0.00880             
3303      0.99316       0.00005       0.00579             
3304      0.99377       0.00004       0.00281             
3305      0.99304       0.00004       0.00246             
3306      0.99349       0.00004       0.00430             
3307      0.99322       0.00005       0.00552             
3308      0.99330       0.00004       0.00569             
3309      0.99306       0.00005       0.00507             
3310      0.99340       0.00004       0.00393             
3311      0.99357       0.00004       0.00280             
3312      0.99203       0.00005       0.00228             
3313      0.99329       0.00004       0.00285             
3314      0.99329       0.00004       0.00363             
3315      0.99331       0.00004       0.00411             
3316      0.99283       0.00004       0.00440             
3317      0.99354       0.00004       0.00441             
3318      0.99247       0.00004       0.00422             
3319      0.99354       0.00004       0.00334             
3320      0.99349       0.00004       0.00187             
3321      0.99327       0.00004       0.00049             
3322      0.99274       0.00004       0.00081             
3323      0.99319       0.00004       0.00187             
3324      0.99365       0.00004       0.00267             
3325      0.99323       0.00005       0.00312             
3326      0.99362       0.00004       0.00288             
3327      0.99345       0.00004       0.00241             
3328      0.99394       0.00004       0.00200             
3329      0.99353       0.00004       0.00154             
3330      0.99360       0.00004       0.00097             
3331      0.99250       0.00004       0.00090             
3332      0.99338       0.00004       0.00115             
3333      0.99335       0.00004       0.00112             
3334      0.99310       0.00004       0.00091             
3335      0.99348       0.00004       0.00080             
3336      0.99261       0.00004       0.00069             
3337      0.99321       0.00004       0.00073             
3338      0.99335       0.00004       0.00084             
3339      0.99315       0.00004       0.00106             
3340      0.99347       0.00004       0.00114             
3341      0.99351       0.00004       0.00088             
3342      0.99368       0.00004       0.00068             
3343      0.99260       0.00005       0.00073             
3344      0.99303       0.00004       0.00077             
3345      0.99345       0.00004       0.00071             
3346      0.99307       0.00004       0.00089             
3347      0.99340       0.00004       0.00158             
3348      0.99322       0.00004       0.00247             
3349      0.99327       0.00004       0.00324             
3350      0.99345       0.00004       0.00400             
3351      0.99280       0.00005       0.00457             
3352      0.99389       0.00004       0.00499             
3353      0.99341       0.00004       0.00512             
3354      0.99284       0.00004       0.00507             
3355      0.99403       0.00004       0.00474             
3356      0.99337       0.00004       0.00420             
3357      0.99311       0.00004       0.00348             
3358      0.99321       0.00004       0.00313             
3359      0.99356       0.00004       0.00311             
3360      0.99334       0.00004       0.00331             
3361      0.99374       0.00004       0.00360             
3362      0.99367       0.00004       0.00372             
3363      0.99342       0.00004       0.00352             
3364      0.99288       0.00004       0.00334             
3365      0.99302       0.00004       0.00296             
3366      0.99337       0.00004       0.00221             
3367      0.99325       0.00004       0.00142             
3368      0.99277       0.00004       0.00162             
3369      0.99387       0.00004       0.00244             
3370      0.99313       0.00004       0.00316             
3371      0.99330       0.00004       0.00397             
3372      0.99306       0.00004       0.00487             
3373      0.99322       0.00005       0.00598             
3374      0.99286       0.00005       0.00719             
3375      0.99253       0.00005       0.00840             
3376      0.99298       0.00005       0.00944             
3377      0.99346       0.00005       0.01071             
3378      0.99339       0.00005       0.01251             
3379      0.99315       0.00005       0.01447             
3380      0.99333       0.00006       0.01608             
3381      0.99324       0.00006       0.01765             
3382      0.99248       0.00007       0.01939             
3383      0.99361       0.00007       0.02166             
3384      0.99362       0.00008       0.02458             
3385      0.99347       0.00009       0.02844             
3386      0.99297       0.00011       0.03328             
3387      0.99347       0.00013       0.03858             
3388      0.99275       0.00015       0.04342             
3389      0.99307       0.00017       0.04698             
3390      0.99407       0.00017       0.04837             
3391      0.99321       0.00017       0.04705             
3392      0.99304       0.00014       0.04244             
3393      0.99323       0.00011       0.03490             
3394      0.99247       0.00008       0.02464             
3395      0.99350       0.00005       0.01277             
3396      0.99348       0.00004       0.00176             
3397      0.99357       0.00005       0.00992             
3398      0.99231       0.00006       0.01824             
3399      0.99408       0.00007       0.02373             
3400      0.99335       0.00008       0.02603             
3401      0.99269       0.00008       0.02488             
3402      0.99343       0.00007       0.02102             
3403      0.99339       0.00006       0.01512             
3404      0.99376       0.00005       0.00842             
3405      0.99403       0.00005       0.00409             
3406      0.99335       0.00005       0.00804             
3407      0.99366       0.00005       0.01324             
3408      0.99298       0.00006       0.01711             
3409      0.99320       0.00006       0.01914             
3410      0.99339       0.00006       0.01913             
3411      0.99293       0.00006       0.01739             
3412      0.99347       0.00005       0.01413             
3413      0.99364       0.00005       0.00995             
3414      0.99239       0.00005       0.00542             
3415      0.99386       0.00004       0.00178             
3416      0.99316       0.00004       0.00278             
3417      0.99348       0.00004       0.00524             
3418      0.99443       0.00004       0.00707             
3419      0.99285       0.00005       0.00778             
3420      0.99351       0.00004       0.00751             
3421      0.99316       0.00005       0.00630             
3422      0.99296       0.00005       0.00464             
3423      0.99380       0.00004       0.00326             
3424      0.99306       0.00004       0.00275             
3425      0.99350       0.00004       0.00286             
3426      0.99295       0.00004       0.00313             
3427      0.99299       0.00004       0.00331             
3428      0.99394       0.00004       0.00311             
3429      0.99274       0.00004       0.00245             
3430      0.99397       0.00004       0.00125             
3431      0.99339       0.00004       0.00047             
3432      0.99329       0.00004       0.00122             
3433      0.99374       0.00004       0.00240             
3434      0.99347       0.00004       0.00343             
3435      0.99311       0.00004       0.00396             
3436      0.99285       0.00004       0.00406             
3437      0.99285       0.00004       0.00386             
3438      0.99310       0.00004       0.00380             
3439      0.99373       0.00004       0.00384             
3440      0.99363       0.00004       0.00400             
3441      0.99338       0.00004       0.00406             
3442      0.99334       0.00004       0.00404             
3443      0.99325       0.00004       0.00387             
3444      0.99301       0.00004       0.00360             
3445      0.99356       0.00004       0.00279             
3446      0.99243       0.00004       0.00123             
3447      0.99376       0.00004       0.00089             
3448      0.99308       0.00004       0.00320             
3449      0.99300       0.00004       0.00548             
3450      0.99296       0.00005       0.00711             
3451      0.99361       0.00004       0.00789             
3452      0.99277       0.00005       0.00792             
3453      0.99355       0.00004       0.00782             
3454      0.99371       0.00004       0.00739             
3455      0.99368       0.00004       0.00649             
3456      0.99366       0.00004       0.00538             
3457      0.99283       0.00004       0.00433             
3458      0.99318       0.00004       0.00338             
3459      0.99313       0.00004       0.00271             
3460      0.99367       0.00004       0.00219             
3461      0.99328       0.00004       0.00212             
3462      0.99386       0.00004       0.00287             
3463      0.99323       0.00004       0.00406             
3464      0.99319       0.00004       0.00509             
3465      0.99306       0.00004       0.00560             
3466      0.99350       0.00004       0.00605             
3467      0.99365       0.00004       0.00661             
3468      0.99302       0.00005       0.00702             
3469      0.99392       0.00004       0.00682             
3470      0.99335       0.00004       0.00627             
3471      0.99341       0.00004       0.00527             
3472      0.99300       0.00004       0.00366             
3473      0.99297       0.00004       0.00177             
3474      0.99343       0.00004       0.00013             
3475      0.99309       0.00004       0.00158             
3476      0.99331       0.00004       0.00323             
3477      0.99364       0.00004       0.00491             
3478      0.99365       0.00005       0.00660             
3479      0.99315       0.00005       0.00816             
3480      0.99325       0.00005       0.00918             
3481      0.99331       0.00005       0.00992             
3482      0.99341       0.00005       0.01070             
3483      0.99311       0.00005       0.01183             
3484      0.99332       0.00005       0.01304             
3485      0.99277       0.00005       0.01398             
3486      0.99337       0.00006       0.01474             
3487      0.99347       0.00006       0.01554             
3488      0.99356       0.00006       0.01607             
3489      0.99277       0.00006       0.01653             
3490      0.99344       0.00006       0.01699             
3491      0.99321       0.00006       0.01752             
3492      0.99262       0.00006       0.01811             
3493      0.99328       0.00006       0.01888             
3494      0.99339       0.00006       0.01972             
3495      0.99322       0.00007       0.02034             
3496      0.99333       0.00007       0.02034             
3497      0.99247       0.00007       0.02012             
3498      0.99329       0.00007       0.01989             
3499      0.99336       0.00006       0.01978             
3500      0.99338       0.00006       0.01958             
3501      0.99347       0.00006       0.01929             
3502      0.99359       0.00006       0.01876             
3503      0.99313       0.00006       0.01809             
3504      0.99317       0.00006       0.01761             
3505      0.99314       0.00006       0.01760             
3506      0.99342       0.00006       0.01771             
3507      0.99299       0.00006       0.01776             
3508      0.99287       0.00006       0.01744             
3509      0.99366       0.00006       0.01709             
3510      0.99236       0.00006       0.01681             
3511      0.99266       0.00006       0.01652             
3512      0.99323       0.00006       0.01580             
3513      0.99289       0.00005       0.01475             
3514      0.99342       0.00005       0.01371             
3515      0.99330       0.00005       0.01238             
3516      0.99332       0.00005       0.01055             
3517      0.99349       0.00005       0.00914             
3518      0.99349       0.00005       0.00830             
3519      0.99348       0.00004       0.00779             
3520      0.99364       0.00004       0.00729             
3521      0.99342       0.00004       0.00700             
3522      0.99356       0.00004       0.00677             
3523      0.99334       0.00004       0.00622             
3524      0.99387       0.00004       0.00520             
3525      0.99363       0.00004       0.00402             
3526      0.99347       0.00004       0.00296             
3527      0.99312       0.00004       0.00236             
3528      0.99374       0.00004       0.00233             
3529      0.99397       0.00004       0.00280             
3530      0.99391       0.00004       0.00377             
3531      0.99374       0.00004       0.00480             
3532      0.99350       0.00005       0.00579             
3533      0.99314       0.00005       0.00655             
3534      0.99364       0.00005       0.00730             
3535      0.99354       0.00005       0.00813             
3536      0.99328       0.00005       0.00908             
3537      0.99393       0.00005       0.01023             
3538      0.99321       0.00005       0.01150             
3539      0.99397       0.00005       0.01281             
3540      0.99337       0.00006       0.01413             
3541      0.99344       0.00006       0.01516             
3542      0.99339       0.00006       0.01628             
3543      0.99300       0.00006       0.01729             
3544      0.99392       0.00006       0.01831             
3545      0.99339       0.00006       0.01961             
3546      0.99386       0.00007       0.02136             
3547      0.99374       0.00007       0.02331             
3548      0.99342       0.00008       0.02562             
3549      0.99410       0.00008       0.02857             
3550      0.99317       0.00010       0.03223             
3551      0.99349       0.00011       0.03648             
3552      0.99379       0.00014       0.04079             
3553      0.99337       0.00015       0.04440             
3554      0.99333       0.00017       0.04603             
3555      0.99347       0.00015       0.04470             
3556      0.99308       0.00014       0.04102             
3557      0.99333       0.00011       0.03452             
3558      0.99286       0.00008       0.02533             
3559      0.99349       0.00005       0.01460             
3560      0.99259       0.00005       0.00516             
3561      0.99419       0.00005       0.00875             
3562      0.99342       0.00006       0.01682             
3563      0.99414       0.00007       0.02310             
3564      0.99356       0.00008       0.02671             
3565      0.99313       0.00008       0.02723             
3566      0.99376       0.00007       0.02447             
3567      0.99332       0.00006       0.01957             
3568      0.99328       0.00005       0.01352             
3569      0.99362       0.00004       0.00713             
3570      0.99324       0.00004       0.00126             
3571      0.99395       0.00004       0.00553             
3572      0.99270       0.00005       0.01075             
3573      0.99342       0.00005       0.01459             
3574      0.99358       0.00006       0.01654             
3575      0.99338       0.00006       0.01642             
3576      0.99284       0.00005       0.01478             
3577      0.99414       0.00005       0.01208             
3578      0.99347       0.00004       0.00875             
3579      0.99283       0.00004       0.00493             
3580      0.99310       0.00004       0.00105             
3581      0.99370       0.00004       0.00268             
3582      0.99354       0.00004       0.00577             
3583      0.99395       0.00004       0.00788             
3584      0.99404       0.00004       0.00873             
3585      0.99324       0.00005       0.00834             
3586      0.99314       0.00004       0.00716             
3587      0.99340       0.00004       0.00570             
3588      0.99315       0.00004       0.00398             
3589      0.99374       0.00004       0.00233             
3590      0.99365       0.00004       0.00063             
3591      0.99319       0.00004       0.00143             
3592      0.99389       0.00004       0.00314             
3593      0.99281       0.00004       0.00429             
3594      0.99327       0.00004       0.00516             
3595      0.99360       0.00004       0.00581             
3596      0.99350       0.00004       0.00608             
3597      0.99296       0.00004       0.00603             
3598      0.99338       0.00004       0.00596             
3599      0.99389       0.00004       0.00559             
3600      0.99372       0.00004       0.00483             
3601      0.99310       0.00004       0.00379             
3602      0.99410       0.00004       0.00261             
3603      0.99331       0.00004       0.00108             
3604      0.99293       0.00004       0.00057             
3605      0.99382       0.00004       0.00199             
3606      0.99328       0.00004       0.00311             
3607      0.99319       0.00004       0.00407             
3608      0.99359       0.00004       0.00476             
3609      0.99338       0.00004       0.00554             
3610      0.99344       0.00004       0.00626             
3611      0.99306       0.00004       0.00664             
3612      0.99340       0.00004       0.00666             
3613      0.99311       0.00004       0.00651             
3614      0.99381       0.00004       0.00575             
3615      0.99301       0.00004       0.00450             
3616      0.99323       0.00004       0.00313             
3617      0.99347       0.00004       0.00202             
3618      0.99402       0.00004       0.00110             
3619      0.99367       0.00004       0.00065             
3620      0.99340       0.00004       0.00142             
3621      0.99323       0.00004       0.00246             
3622      0.99336       0.00004       0.00345             
3623      0.99355       0.00004       0.00403             
3624      0.99394       0.00004       0.00439             
3625      0.99332       0.00004       0.00449             
3626      0.99366       0.00004       0.00439             
3627      0.99340       0.00004       0.00409             
3628      0.99325       0.00004       0.00378             
3629      0.99316       0.00004       0.00347             
3630      0.99347       0.00004       0.00346             
3631      0.99333       0.00004       0.00366             
3632      0.99443       0.00004       0.00387             
3633      0.99330       0.00004       0.00408             
3634      0.99358       0.00004       0.00440             
3635      0.99361       0.00004       0.00450             
3636      0.99326       0.00004       0.00447             
3637      0.99336       0.00004       0.00426             
3638      0.99395       0.00004       0.00392             
3639      0.99330       0.00004       0.00376             
3640      0.99288       0.00004       0.00421             
3641      0.99397       0.00004       0.00479             
3642      0.99330       0.00004       0.00530             
3643      0.99437       0.00004       0.00554             
3644      0.99321       0.00004       0.00567             
3645      0.99334       0.00004       0.00576             
3646      0.99383       0.00004       0.00599             
3647      0.99315       0.00004       0.00624             
3648      0.99348       0.00004       0.00651             
3649      0.99308       0.00004       0.00669             
3650      0.99366       0.00004       0.00700             
3651      0.99388       0.00004       0.00759             
3652      0.99395       0.00004       0.00852             
3653      0.99322       0.00005       0.00958             
3654      0.99354       0.00005       0.01106             
3655      0.99382       0.00005       0.01306             
3656      0.99376       0.00005       0.01560             
3657      0.99315       0.00006       0.01876             
3658      0.99378       0.00007       0.02258             
3659      0.99355       0.00008       0.02663             
3660      0.99359       0.00009       0.03099             
3661      0.99340       0.00011       0.03596             
3662      0.99291       0.00014       0.04107             
3663      0.99360       0.00015       0.04557             
3664      0.99294       0.00018       0.04872             
3665      0.99291       0.00018       0.04967             
3666      0.99403       0.00017       0.04826             
3667      0.99294       0.00015       0.04393             
3668      0.99294       0.00012       0.03648             
3669      0.99416       0.00007       0.02577             
3670      0.99424       0.00005       0.01308             
3671      0.99343       0.00004       0.00100             
3672      0.99361       0.00005       0.01100             
3673      0.99385       0.00006       0.01984             
3674      0.99338       0.00008       0.02594             
3675      0.99326       0.00009       0.02906             
3676      0.99328       0.00009       0.02897             
3677      0.99355       0.00008       0.02600             
3678      0.99388       0.00006       0.02048             
3679      0.99305       0.00005       0.01336             
3680      0.99285       0.00004       0.00561             
3681      0.99377       0.00004       0.00204             
3682      0.99307       0.00004       0.00856             
3683      0.99397       0.00005       0.01393             
3684      0.99318       0.00006       0.01753             
3685      0.99386       0.00006       0.01908             
3686      0.99340       0.00006       0.01833             
3687      0.99322       0.00005       0.01541             
3688      0.99373       0.00005       0.01134             
3689      0.99335       0.00004       0.00638             
3690      0.99433       0.00004       0.00157             
3691      0.99297       0.00004       0.00516             
3692      0.99401       0.00004       0.00945             
3693      0.99390       0.00005       0.01195             
3694      0.99347       0.00005       0.01269             
3695      0.99311       0.00005       0.01212             
3696      0.99346       0.00005       0.01020             
3697      0.99333       0.00004       0.00738             
3698      0.99375       0.00004       0.00416             
3699      0.99323       0.00004       0.00120             
3700      0.99370       0.00004       0.00156             
3701      0.99401       0.00004       0.00436             
3702      0.99338       0.00004       0.00681             
3703      0.99340       0.00004       0.00819             
3704      0.99307       0.00005       0.00845             
3705      0.99382       0.00004       0.00757             
3706      0.99355       0.00004       0.00590             
3707      0.99362       0.00004       0.00368             
3708      0.99386       0.00004       0.00160             
3709      0.99353       0.00004       0.00037             
3710      0.99375       0.00004       0.00166             
3711      0.99347       0.00004       0.00266             
3712      0.99369       0.00004       0.00336             
3713      0.99442       0.00004       0.00351             
3714      0.99387       0.00004       0.00293             
3715      0.99423       0.00004       0.00219             
3716      0.99358       0.00004       0.00147             
3717      0.99363       0.00004       0.00064             
3718      0.99349       0.00004       0.00064             
3719      0.99374       0.00004       0.00154             
3720      0.99322       0.00004       0.00225             
3721      0.99360       0.00004       0.00249             
3722      0.99315       0.00004       0.00252             
3723      0.99394       0.00004       0.00222             
3724      0.99342       0.00004       0.00176             
3725      0.99327       0.00004       0.00215             
3726      0.99350       0.00004       0.00318             
3727      0.99311       0.00004       0.00425             
3728      0.99350       0.00004       0.00534             
3729      0.99317       0.00004       0.00644             
3730      0.99340       0.00004       0.00734             
3731      0.99382       0.00004       0.00830             
3732      0.99327       0.00004       0.00926             
3733      0.99314       0.00005       0.00965             
3734      0.99350       0.00005       0.00909             
3735      0.99346       0.00004       0.00805             
3736      0.99353       0.00004       0.00676             
3737      0.99408       0.00004       0.00532             
3738      0.99407       0.00004       0.00367             
3739      0.99345       0.00004       0.00261             
3740      0.99389       0.00004       0.00354             
3741      0.99336       0.00004       0.00570             
3742      0.99323       0.00005       0.00785             
3743      0.99295       0.00005       0.00979             
3744      0.99366       0.00005       0.01179             
3745      0.99342       0.00005       0.01364             
3746      0.99345       0.00005       0.01544             
3747      0.99292       0.00006       0.01706             
3748      0.99338       0.00006       0.01817             
3749      0.99380       0.00006       0.01845             
3750      0.99349       0.00006       0.01800             
3751      0.99393       0.00005       0.01685             
3752      0.99323       0.00005       0.01531             
