# cycles  fidelity      MSE           ||MSE gradient||    
1053      0.86931982    0.00106778    0.00208807          
1054      0.86950371    0.00106596    0.00083642          
1055      0.86853025    0.00106783    0.00155433          
1056      0.86924274    0.00106510    0.00131867          
1057      0.86870732    0.00106374    0.00098368          
1058      0.86987882    0.00105371    0.00134804          
1059      0.87010460    0.00105804    0.00144484          
1060      0.86981832    0.00105774    0.00138964          
1061      0.86908753    0.00105992    0.00234904          
1062      0.87021312    0.00105570    0.00099560          
1063      0.87001425    0.00104992    0.00232753          
1064      0.86985820    0.00104955    0.00108535          
1065      0.86924808    0.00104677    0.00233623          
1066      0.86982820    0.00104684    0.00115296          
1067      0.86960443    0.00104516    0.00109737          
1068      0.86926432    0.00104266    0.00171720          
1069      0.86948693    0.00104414    0.00142495          
1070      0.87019588    0.00103640    0.00091339          
1071      0.87018549    0.00103676    0.00130456          
1072      0.86919684    0.00104153    0.00107791          
1073      0.86926574    0.00104147    0.00116079          
1074      0.86998617    0.00103243    0.00089964          
1075      0.86998344    0.00103341    0.00138215          
1076      0.87009743    0.00103186    0.00111856          
1077      0.87003537    0.00102814    0.00112689          
1078      0.87045300    0.00102988    0.00103268          
1079      0.86975951    0.00102900    0.00090113          
1080      0.87055858    0.00102558    0.00146346          
1081      0.87080050    0.00102426    0.00136462          
1082      0.87002838    0.00102075    0.00152438          
1083      0.86992875    0.00102682    0.00086925          
1084      0.86971598    0.00102624    0.00156963          
1085      0.87057883    0.00101997    0.00098637          
1086      0.87001586    0.00101741    0.00143796          
1087      0.87016403    0.00101935    0.00110591          
1088      0.87055460    0.00101429    0.00077980          
1089      0.87054396    0.00101130    0.00145938          
1090      0.86988782    0.00101402    0.00089304          
1091      0.87004835    0.00101288    0.00146687          
1092      0.87054579    0.00101063    0.00099317          
1093      0.87009770    0.00101399    0.00142133          
1094      0.87040225    0.00100867    0.00087910          
1095      0.87018903    0.00100941    0.00133686          
1096      0.86970402    0.00100872    0.00131313          
1097      0.87030445    0.00100310    0.00103943          
1098      0.87113716    0.00100163    0.00120884          
1099      0.87027016    0.00100297    0.00099337          
1100      0.87030347    0.00100047    0.00225978          
1101      0.87069922    0.00099922    0.00200686          
1102      0.87040734    0.00100249    0.00171749          
1103      0.87008011    0.00099435    0.00263019          
1104      0.87055315    0.00099425    0.00159916          
1105      0.86983807    0.00100008    0.00196252          
1106      0.87040996    0.00099864    0.00131553          
1107      0.87065254    0.00099514    0.00154912          
1108      0.87088776    0.00099134    0.00146403          
1109      0.87054323    0.00098543    0.00144488          
1110      0.87137701    0.00098839    0.00123507          
1111      0.87040613    0.00098879    0.00177964          
1112      0.87094769    0.00098256    0.00101476          
1113      0.87076649    0.00097911    0.00107900          
1114      0.87082834    0.00098138    0.00135049          
1115      0.87117197    0.00097452    0.00120423          
1116      0.87048542    0.00097663    0.00126617          
1117      0.87148592    0.00097366    0.00080847          
1118      0.87122636    0.00097325    0.00119652          
1119      0.87074377    0.00097180    0.00100799          
1120      0.87113106    0.00097257    0.00108896          
1121      0.87078003    0.00097382    0.00131809          
1122      0.87047447    0.00096548    0.00141603          
1123      0.87139657    0.00096844    0.00099737          
1124      0.87043710    0.00096900    0.00086399          
1125      0.87165160    0.00096458    0.00092760          
1126      0.87088719    0.00096361    0.00137604          
1127      0.87133741    0.00096066    0.00085296          
1128      0.87108433    0.00096477    0.00096688          
1129      0.87147119    0.00096040    0.00086462          
1130      0.87103633    0.00095659    0.00097124          
1131      0.87035929    0.00096542    0.00089634          
1132      0.87116129    0.00095906    0.00101353          
1133      0.87142950    0.00095258    0.00078573          
1134      0.87050129    0.00095252    0.00119638          
1135      0.87108047    0.00094921    0.00119619          
1136      0.87110326    0.00095259    0.00087030          
1137      0.87126323    0.00095120    0.00119932          
1138      0.87120714    0.00095161    0.00118137          
1139      0.87119629    0.00094592    0.00089759          
1140      0.87080080    0.00094995    0.00113673          
1141      0.87055341    0.00095028    0.00077744          
1142      0.87140173    0.00094422    0.00123195          
1143      0.87132351    0.00094033    0.00160819          
1144      0.87177584    0.00093827    0.00111292          
1145      0.87067919    0.00094170    0.00196710          
1146      0.87149801    0.00093741    0.00098703          
1147      0.87185867    0.00093565    0.00202971          
1148      0.87102556    0.00093818    0.00127241          
1149      0.87137514    0.00093685    0.00164603          
1150      0.87116713    0.00093645    0.00179911          
1151      0.87119556    0.00093356    0.00102140          
1152      0.87155238    0.00092810    0.00138639          
1153      0.87118473    0.00093092    0.00095849          
1154      0.87167433    0.00092350    0.00134392          
1155      0.87092245    0.00093086    0.00103202          
1156      0.87091563    0.00093248    0.00089415          
1157      0.87180370    0.00092915    0.00106459          
1158      0.87161668    0.00092223    0.00113318          
1159      0.87154653    0.00091876    0.00125601          
1160      0.87151907    0.00092321    0.00101793          
1161      0.87101816    0.00092191    0.00120498          
1162      0.87196466    0.00091942    0.00147748          
1163      0.87228919    0.00091253    0.00121921          
1164      0.87164422    0.00091731    0.00124385          
1165      0.87104708    0.00091833    0.00115043          
1166      0.87153069    0.00091623    0.00088407          
1167      0.87136604    0.00091429    0.00124874          
1168      0.87208194    0.00091078    0.00097591          
1169      0.87200830    0.00090750    0.00108464          
1170      0.87134682    0.00091030    0.00092163          
1171      0.87219933    0.00090681    0.00142155          
1172      0.87180399    0.00090360    0.00107328          
1173      0.87152496    0.00090823    0.00155588          
1174      0.87175365    0.00090727    0.00082959          
1175      0.87178662    0.00090212    0.00077420          
1176      0.87167748    0.00090602    0.00119258          
1177      0.87186466    0.00089502    0.00079891          
1178      0.87213037    0.00089855    0.00091203          
1179      0.87230590    0.00089668    0.00101949          
1180      0.87174880    0.00089448    0.00080945          
1181      0.87112311    0.00089765    0.00150933          
1182      0.87170980    0.00089694    0.00081965          
1183      0.87251394    0.00088876    0.00142309          
1184      0.87190383    0.00088996    0.00110100          
1185      0.87207908    0.00089099    0.00174878          
1186      0.87165211    0.00088766    0.00104797          
1187      0.87207815    0.00088950    0.00187285          
1188      0.87171142    0.00088740    0.00099338          
1189      0.87275218    0.00088341    0.00118084          
1190      0.87195823    0.00088743    0.00138368          
1191      0.87208760    0.00088837    0.00116715          
1192      0.87144974    0.00088996    0.00135094          
1193      0.87183118    0.00088271    0.00128168          
1194      0.87186414    0.00088157    0.00117353          
1195      0.87211431    0.00088258    0.00209616          
1196      0.87187610    0.00087965    0.00073646          
1197      0.87167187    0.00088227    0.00177997          
1198      0.87183866    0.00087728    0.00130726          
1199      0.87223932    0.00088101    0.00102662          
1200      0.87233823    0.00087369    0.00166320          
1201      0.87225976    0.00087037    0.00097284          
1202      0.87193643    0.00087834    0.00142660          
1203      0.87262906    0.00086943    0.00094802          
1204      0.87200137    0.00087770    0.00133913          
1205      0.87231219    0.00087056    0.00117390          
1206      0.87278574    0.00086603    0.00092706          
1207      0.87207664    0.00087005    0.00129022          
1208      0.87203702    0.00087058    0.00073569          
1209      0.87213483    0.00086453    0.00160100          
1210      0.87180798    0.00086561    0.00085004          
1211      0.87230832    0.00086371    0.00153350          
1212      0.87284796    0.00085874    0.00111714          
1213      0.87239922    0.00086171    0.00105208          
1214      0.87272099    0.00085845    0.00155479          
1215      0.87295068    0.00085634    0.00132027          
1216      0.87220131    0.00085713    0.00110484          
1217      0.87227390    0.00085667    0.00081866          
1218      0.87256066    0.00085600    0.00098212          
1219      0.87230177    0.00085578    0.00127780          
1220      0.87208660    0.00085465    0.00071696          
1221      0.87271142    0.00085043    0.00098570          
1222      0.87269101    0.00085302    0.00113767          
1223      0.87316461    0.00085148    0.00097854          
1224      0.87264339    0.00085202    0.00088650          
1225      0.87279842    0.00085308    0.00096020          
1226      0.87244604    0.00084297    0.00080594          
1227      0.87200913    0.00084645    0.00099424          
1228      0.87227944    0.00084886    0.00109300          
1229      0.87263822    0.00084439    0.00074480          
1230      0.87308619    0.00084379    0.00107232          
1231      0.87248207    0.00084410    0.00070756          
1232      0.87204545    0.00084634    0.00109774          
1233      0.87269042    0.00084383    0.00080697          
1234      0.87263163    0.00084113    0.00109975          
1235      0.87234692    0.00084400    0.00102182          
1236      0.87274672    0.00083799    0.00079889          
1237      0.87281579    0.00083623    0.00130079          
1238      0.87211500    0.00083732    0.00117062          
1239      0.87301456    0.00083706    0.00079989          
1240      0.87305522    0.00083256    0.00085687          
1241      0.87223375    0.00083573    0.00108642          
1242      0.87237009    0.00083352    0.00080901          
1243      0.87292259    0.00082668    0.00156051          
1244      0.87249358    0.00083327    0.00132175          
1245      0.87297989    0.00082950    0.00083769          
1246      0.87307850    0.00082752    0.00135323          
1247      0.87268367    0.00082905    0.00111114          
1248      0.87222811    0.00083103    0.00079739          
1249      0.87288443    0.00082731    0.00160421          
1250      0.87261450    0.00082784    0.00081434          
1251      0.87276479    0.00082383    0.00163445          
1252      0.87324355    0.00082120    0.00251617          
1253      0.87297190    0.00082400    0.00086907          
1254      0.87286523    0.00082267    0.00151975          
1255      0.87310647    0.00081859    0.00122074          
1256      0.87272303    0.00082087    0.00101605          
1257      0.87334822    0.00081594    0.00166939          
1258      0.87292112    0.00082060    0.00123884          
1259      0.87273830    0.00081564    0.00072404          
1260      0.87286978    0.00081760    0.00126950          
1261      0.87305535    0.00081661    0.00109717          
1262      0.87280027    0.00081343    0.00118935          
1263      0.87240446    0.00081794    0.00114260          
1264      0.87245619    0.00081474    0.00097651          
1265      0.87287881    0.00081390    0.00159354          
1266      0.87299121    0.00081195    0.00111523          
1267      0.87283941    0.00081385    0.00123892          
1268      0.87265911    0.00081013    0.00199858          
1269      0.87324453    0.00080855    0.00144637          
1270      0.87339019    0.00080606    0.00170348          
1271      0.87303782    0.00080538    0.00219995          
1272      0.87304756    0.00080710    0.00102408          
1273      0.87367936    0.00080799    0.00134016          
1274      0.87300080    0.00080507    0.00116751          
1275      0.87339925    0.00080255    0.00069688          
1276      0.87295402    0.00080564    0.00125947          
1277      0.87267172    0.00080170    0.00090435          
1278      0.87346201    0.00079893    0.00113611          
1279      0.87353572    0.00079991    0.00160728          
1280      0.87281481    0.00079994    0.00100571          
1281      0.87307719    0.00080218    0.00116155          
1282      0.87357776    0.00079458    0.00130040          
1283      0.87346284    0.00079840    0.00131485          
1284      0.87379209    0.00079443    0.00085447          
1285      0.87354018    0.00079315    0.00104889          
1286      0.87271311    0.00079632    0.00087838          
1287      0.87356153    0.00079263    0.00087991          
1288      0.87328187    0.00079271    0.00069674          
1289      0.87398802    0.00078862    0.00095040          
1290      0.87362402    0.00079094    0.00084136          
1291      0.87303793    0.00078847    0.00081917          
1292      0.87346614    0.00078917    0.00141458          
1293      0.87340719    0.00079114    0.00116256          
1294      0.87315231    0.00079020    0.00126297          
1295      0.87363214    0.00078495    0.00167978          
1296      0.87372040    0.00078302    0.00095857          
1297      0.87332729    0.00078501    0.00113358          
1298      0.87339811    0.00078657    0.00184339          
1299      0.87372954    0.00078346    0.00174019          
1300      0.87390654    0.00077942    0.00083150          
1301      0.87320739    0.00078603    0.00215351          
1302      0.87339597    0.00078370    0.00145476          
1303      0.87366754    0.00078044    0.00108484          
1304      0.87288493    0.00078081    0.00166419          
1305      0.87341894    0.00078108    0.00075541          
1306      0.87357846    0.00077913    0.00136043          
1307      0.87352887    0.00077506    0.00166220          
1308      0.87359584    0.00077517    0.00108372          
1309      0.87327047    0.00077841    0.00139462          
1310      0.87350702    0.00077866    0.00232590          
1311      0.87350414    0.00077557    0.00143076          
1312      0.87302369    0.00077466    0.00119386          
1313      0.87374926    0.00076969    0.00137353          
1314      0.87340059    0.00077751    0.00089273          
1315      0.87443344    0.00077090    0.00102552          
1316      0.87312210    0.00077035    0.00156613          
1317      0.87365228    0.00076726    0.00070455          
1318      0.87375372    0.00077176    0.00102263          
1319      0.87340506    0.00076590    0.00122751          
1320      0.87387796    0.00076521    0.00107362          
1321      0.87341494    0.00076524    0.00109559          
1322      0.87315222    0.00076804    0.00126499          
1323      0.87406482    0.00076403    0.00113899          
1324      0.87435313    0.00075861    0.00085255          
1325      0.87332728    0.00076613    0.00136252          
1326      0.87421627    0.00075667    0.00143342          
1327      0.87365809    0.00076365    0.00121523          
1328      0.87370190    0.00076839    0.00248885          
1329      0.87391546    0.00076378    0.00141930          
1330      0.87437351    0.00076017    0.00197609          
1331      0.87408910    0.00075856    0.00135533          
1332      0.87391400    0.00075759    0.00148708          
1333      0.87388497    0.00075726    0.00170076          
1334      0.87330959    0.00076263    0.00099151          
1335      0.87388912    0.00075709    0.00092015          
1336      0.87351426    0.00075619    0.00119376          
1337      0.87456877    0.00074994    0.00079865          
1338      0.87379165    0.00075330    0.00097615          
1339      0.87398123    0.00075663    0.00090672          
1340      0.87415604    0.00075000    0.00107786          
1341      0.87406618    0.00075215    0.00059099          
1342      0.87445398    0.00074913    0.00086560          
1343      0.87372839    0.00074884    0.00067230          
1344      0.87405042    0.00074652    0.00082242          
1345      0.87400733    0.00074690    0.00069574          
1346      0.87400126    0.00074853    0.00059566          
1347      0.87473015    0.00074440    0.00073742          
1348      0.87397691    0.00074458    0.00092791          
1349      0.87443418    0.00074160    0.00083904          
1350      0.87390390    0.00074556    0.00080400          
1351      0.87417921    0.00074472    0.00108691          
1352      0.87407748    0.00074812    0.00069568          
1353      0.87376122    0.00074564    0.00076453          
1354      0.87437807    0.00074223    0.00087783          
1355      0.87409844    0.00074104    0.00111359          
1356      0.87417963    0.00074350    0.00100707          
1357      0.87374057    0.00074081    0.00092525          
1358      0.87401263    0.00074015    0.00091141          
1359      0.87415883    0.00073670    0.00107905          
1360      0.87386485    0.00073848    0.00085568          
1361      0.87420835    0.00073606    0.00066652          
1362      0.87466511    0.00073797    0.00073876          
1363      0.87381338    0.00073811    0.00066676          
1364      0.87403225    0.00073677    0.00069485          
1365      0.87480161    0.00073461    0.00069071          
1366      0.87430099    0.00073427    0.00095363          
1367      0.87400062    0.00073299    0.00073378          
1368      0.87402000    0.00073221    0.00126969          
1369      0.87401848    0.00072974    0.00086226          
1370      0.87454074    0.00073007    0.00071027          
1371      0.87420150    0.00073108    0.00056237          
1372      0.87411710    0.00073033    0.00061520          
1373      0.87390776    0.00073086    0.00089973          
1374      0.87436637    0.00072683    0.00135616          
1375      0.87418929    0.00072757    0.00138306          
1376      0.87436837    0.00072872    0.00072655          
1377      0.87439869    0.00072707    0.00108922          
1378      0.87454193    0.00072813    0.00141434          
1379      0.87479583    0.00072083    0.00071837          
1380      0.87403535    0.00072692    0.00137760          
1381      0.87395202    0.00072554    0.00159963          
1382      0.87476104    0.00072373    0.00109527          
1383      0.87426177    0.00072642    0.00111006          
1384      0.87459053    0.00072220    0.00198481          
1385      0.87444793    0.00072338    0.00211389          
1386      0.87439608    0.00072155    0.00080236          
1387      0.87416055    0.00072069    0.00283284          
1388      0.87479169    0.00072224    0.00184506          
1389      0.87454908    0.00071797    0.00101581          
1390      0.87457605    0.00071653    0.00120631          
1391      0.87436350    0.00071746    0.00140920          
1392      0.87455789    0.00071654    0.00098629          
1393      0.87409482    0.00071616    0.00081827          
1394      0.87438753    0.00071356    0.00212292          
1395      0.87432489    0.00071453    0.00146008          
1396      0.87483125    0.00071321    0.00104846          
1397      0.87399336    0.00071680    0.00153876          
1398      0.87479193    0.00070947    0.00119878          
1399      0.87491862    0.00071456    0.00076945          
1400      0.87450703    0.00071259    0.00105912          
1401      0.87506527    0.00071074    0.00179876          
1402      0.87416172    0.00071042    0.00177904          
1403      0.87440661    0.00071025    0.00109570          
1404      0.87484645    0.00070944    0.00147005          
1405      0.87512907    0.00070489    0.00090895          
1406      0.87458311    0.00070740    0.00083349          
1407      0.87456319    0.00070906    0.00137444          
1408      0.87443661    0.00070744    0.00106359          
1409      0.87488816    0.00070316    0.00137463          
1410      0.87570955    0.00070434    0.00141702          
1411      0.87512549    0.00070473    0.00234326          
1412      0.87503948    0.00070010    0.00150542          
1413      0.87439292    0.00070465    0.00113804          
1414      0.87518344    0.00070169    0.00202785          
1415      0.87510740    0.00070168    0.00130804          
1416      0.87482456    0.00070365    0.00057083          
1417      0.87445307    0.00070157    0.00119899          
1418      0.87483054    0.00069897    0.00184237          
1419      0.87411774    0.00069728    0.00072836          
1420      0.87499230    0.00069984    0.00170845          
1421      0.87494097    0.00070009    0.00191607          
1422      0.87509718    0.00069593    0.00068757          
1423      0.87513813    0.00069370    0.00089032          
1424      0.87454410    0.00069934    0.00123373          
1425      0.87469508    0.00069828    0.00139896          
1426      0.87449846    0.00069699    0.00085175          
1427      0.87456657    0.00069585    0.00194579          
1428      0.87489255    0.00069407    0.00169180          
1429      0.87527817    0.00069146    0.00095509          
1430      0.87488653    0.00069095    0.00229327          
1431      0.87519126    0.00069233    0.00181507          
1432      0.87515697    0.00069145    0.00104453          
1433      0.87503709    0.00068829    0.00101924          
1434      0.87529254    0.00068656    0.00174543          
1435      0.87478458    0.00068980    0.00179060          
1436      0.87531475    0.00068545    0.00067443          
1437      0.87512786    0.00068824    0.00176862          
1438      0.87500399    0.00068951    0.00124274          
1439      0.87497719    0.00068770    0.00070801          
1440      0.87438654    0.00068820    0.00117451          
1441      0.87517781    0.00068599    0.00108001          
1442      0.87529845    0.00068472    0.00053460          
1443      0.87562879    0.00068592    0.00135898          
1444      0.87512242    0.00068573    0.00155737          
1445      0.87527159    0.00068198    0.00086002          
1446      0.87500569    0.00068369    0.00055118          
1447      0.87533886    0.00068166    0.00089806          
1448      0.87495612    0.00068264    0.00089728          
1449      0.87519230    0.00068281    0.00071186          
1450      0.87558132    0.00068194    0.00127586          
1451      0.87491314    0.00068064    0.00072080          
1452      0.87549114    0.00067544    0.00125576          
1453      0.87494590    0.00067660    0.00169545          
1454      0.87479182    0.00068156    0.00078185          
1455      0.87512501    0.00067827    0.00113975          
1456      0.87555277    0.00067477    0.00099830          
1457      0.87548586    0.00067688    0.00067361          
1458      0.87517982    0.00067538    0.00082651          
1459      0.87529500    0.00067341    0.00137543          
1460      0.87555609    0.00067389    0.00235761          
1461      0.87583051    0.00067203    0.00080613          
1462      0.87546235    0.00067490    0.00184613          
1463      0.87519539    0.00067160    0.00103779          
1464      0.87542656    0.00067145    0.00135580          
1465      0.87529787    0.00067106    0.00082700          
1466      0.87549402    0.00067053    0.00143666          
1467      0.87519945    0.00067395    0.00141486          
1468      0.87508321    0.00067049    0.00110475          
1469      0.87524605    0.00066889    0.00101570          
1470      0.87511738    0.00066896    0.00152910          
1471      0.87559831    0.00066806    0.00053030          
1472      0.87546223    0.00066829    0.00112473          
1473      0.87549436    0.00066766    0.00096830          
1474      0.87545975    0.00066568    0.00063138          
1475      0.87568405    0.00066489    0.00079869          
1476      0.87561391    0.00066307    0.00134489          
1477      0.87493013    0.00066558    0.00165301          
1478      0.87547176    0.00066533    0.00069214          
1479      0.87575444    0.00066494    0.00076128          
1480      0.87508272    0.00066358    0.00076918          
1481      0.87532482    0.00066271    0.00075367          
1482      0.87560144    0.00066183    0.00059215          
1483      0.87555844    0.00066194    0.00081063          
1484      0.87488618    0.00066307    0.00137063          
1485      0.87561727    0.00066064    0.00063077          
1486      0.87553213    0.00065986    0.00101211          
1487      0.87575842    0.00065737    0.00114894          
1488      0.87524635    0.00066043    0.00105756          
1489      0.87564571    0.00065875    0.00080025          
1490      0.87528286    0.00065868    0.00051118          
1491      0.87533981    0.00065946    0.00095659          
1492      0.87549128    0.00065816    0.00132962          
1493      0.87579140    0.00065564    0.00105606          
1494      0.87554020    0.00065537    0.00063090          
1495      0.87548525    0.00065651    0.00073948          
1496      0.87546422    0.00065450    0.00095204          
1497      0.87602234    0.00065061    0.00051221          
1498      0.87561235    0.00065182    0.00148213          
1499      0.87566028    0.00065532    0.00157491          
1500      0.87587256    0.00065111    0.00080647          
1501      0.87548061    0.00065218    0.00119105          
1502      0.87606744    0.00064859    0.00135407          
1503      0.87568533    0.00065036    0.00113919          
1504      0.87521978    0.00065344    0.00097336          
1505      0.87569688    0.00065009    0.00104038          
1506      0.87571382    0.00064993    0.00164823          
1507      0.87579867    0.00064845    0.00167141          
1508      0.87561580    0.00065032    0.00059270          
1509      0.87578902    0.00064885    0.00160390          
1510      0.87535770    0.00064851    0.00122695          
1511      0.87580037    0.00064650    0.00075625          
1512      0.87558509    0.00064594    0.00088112          
1513      0.87579944    0.00064265    0.00060521          
1514      0.87565133    0.00064773    0.00093955          
1515      0.87563705    0.00064275    0.00055027          
1516      0.87576333    0.00064460    0.00095645          
1517      0.87578486    0.00064390    0.00071362          
1518      0.87560303    0.00064239    0.00055927          
1519      0.87588275    0.00064341    0.00082089          
1520      0.87624449    0.00064022    0.00108878          
1521      0.87581316    0.00063990    0.00073491          
1522      0.87555340    0.00064430    0.00086848          
1523      0.87612135    0.00063896    0.00158953          
1524      0.87553553    0.00064126    0.00097183          
1525      0.87588932    0.00063909    0.00097406          
1526      0.87566047    0.00064011    0.00150867          
1527      0.87638776    0.00063763    0.00174034          
1528      0.87580997    0.00063917    0.00107996          
1529      0.87552286    0.00063954    0.00071126          
1530      0.87637655    0.00063779    0.00150163          
1531      0.87590001    0.00063706    0.00114162          
1532      0.87636099    0.00063393    0.00080712          
1533      0.87617689    0.00063652    0.00065181          
1534      0.87568657    0.00063457    0.00102799          
1535      0.87561946    0.00063476    0.00147083          
1536      0.87584569    0.00063219    0.00050749          
1537      0.87622775    0.00063170    0.00167772          
1538      0.87589200    0.00063324    0.00128349          
1539      0.87662108    0.00063248    0.00111813          
1540      0.87599072    0.00063262    0.00078988          
1541      0.87608479    0.00063126    0.00090476          
1542      0.87640814    0.00062975    0.00097093          
1543      0.87631892    0.00063006    0.00116460          
1544      0.87631748    0.00062779    0.00076839          
1545      0.87636774    0.00062842    0.00108158          
1546      0.87612537    0.00062817    0.00080455          
1547      0.87613329    0.00062644    0.00071592          
1548      0.87588544    0.00063009    0.00056768          
1549      0.87570190    0.00062889    0.00097333          
1550      0.87653644    0.00062419    0.00052287          
1551      0.87598161    0.00062453    0.00095532          
1552      0.87624874    0.00062639    0.00105610          
1553      0.87615704    0.00062507    0.00106552          
1554      0.87608066    0.00062451    0.00069030          
1555      0.87624992    0.00062386    0.00099562          
1556      0.87650124    0.00062215    0.00060057          
1557      0.87592601    0.00062325    0.00062520          
1558      0.87603088    0.00062249    0.00081954          
1559      0.87679500    0.00062148    0.00074882          
1560      0.87625350    0.00062115    0.00078644          
1561      0.87624024    0.00061942    0.00066071          
1562      0.87626255    0.00062061    0.00166470          
1563      0.87583111    0.00062334    0.00144998          
1564      0.87609252    0.00062262    0.00073290          
1565      0.87648672    0.00061881    0.00131084          
1566      0.87622462    0.00061811    0.00110932          
1567      0.87641304    0.00061884    0.00105921          
1568      0.87634843    0.00061779    0.00100723          
1569      0.87614213    0.00061531    0.00096557          
1570      0.87656101    0.00061728    0.00120932          
1571      0.87622041    0.00061796    0.00165504          
1572      0.87661733    0.00061230    0.00114628          
1573      0.87615486    0.00061653    0.00061487          
1574      0.87637510    0.00061376    0.00080166          
1575      0.87659841    0.00061114    0.00074340          
1576      0.87627767    0.00061282    0.00083969          
1577      0.87637553    0.00061256    0.00147784          
1578      0.87632171    0.00061289    0.00139136          
1579      0.87644306    0.00061375    0.00090924          
1580      0.87661650    0.00061002    0.00093183          
1581      0.87603172    0.00061179    0.00112995          
1582      0.87658299    0.00061104    0.00156915          
1583      0.87628402    0.00061146    0.00129581          
1584      0.87609676    0.00061043    0.00117774          
1585      0.87663461    0.00060761    0.00062681          
1586      0.87662486    0.00060948    0.00073068          
1587      0.87632713    0.00060639    0.00146607          
1588      0.87658560    0.00060732    0.00177704          
1589      0.87633830    0.00060744    0.00048286          
1590      0.87649321    0.00060708    0.00142396          
1591      0.87606266    0.00060719    0.00106274          
1592      0.87652348    0.00060478    0.00064078          
1593      0.87649186    0.00060612    0.00071923          
1594      0.87689840    0.00060390    0.00136594          
1595      0.87616098    0.00060613    0.00179824          
1596      0.87677979    0.00060499    0.00158399          
1597      0.87642358    0.00060401    0.00074071          
1598      0.87681905    0.00060136    0.00087927          
1599      0.87670706    0.00060356    0.00128815          
1600      0.87680160    0.00060042    0.00078640          
1601      0.87686325    0.00059999    0.00082267          
1602      0.87627451    0.00060117    0.00079841          
1603      0.87685368    0.00059954    0.00096701          
1604      0.87670372    0.00059965    0.00063981          
1605      0.87646217    0.00059989    0.00062165          
1606      0.87616167    0.00060180    0.00060610          
1607      0.87685458    0.00059845    0.00084676          
1608      0.87718645    0.00059640    0.00057770          
1609      0.87670011    0.00059615    0.00091188          
1610      0.87702320    0.00059538    0.00107696          
1611      0.87645197    0.00059724    0.00080835          
1612      0.87691314    0.00059548    0.00081931          
1613      0.87677379    0.00059620    0.00080704          
1614      0.87652095    0.00059555    0.00092680          
1615      0.87674041    0.00059394    0.00078665          
1616      0.87676543    0.00059461    0.00055715          
1617      0.87665625    0.00059267    0.00105562          
1618      0.87666462    0.00059695    0.00103174          
1619      0.87677812    0.00059459    0.00089784          
1620      0.87676892    0.00059428    0.00070858          
1621      0.87690872    0.00059345    0.00062389          
1622      0.87631146    0.00059321    0.00060414          
1623      0.87668757    0.00059119    0.00088574          
1624      0.87722331    0.00058854    0.00109239          
1625      0.87732705    0.00058726    0.00081404          
1626      0.87710978    0.00058821    0.00090431          
1627      0.87693318    0.00059092    0.00127703          
1628      0.87667720    0.00059154    0.00069048          
1629      0.87692613    0.00058775    0.00061037          
1630      0.87687739    0.00058884    0.00065900          
1631      0.87697120    0.00058841    0.00101000          
1632      0.87683256    0.00058750    0.00046374          
1633      0.87703100    0.00058698    0.00080007          
1634      0.87679594    0.00058695    0.00088322          
1635      0.87699232    0.00058740    0.00072625          
1636      0.87675392    0.00058677    0.00073690          
1637      0.87670527    0.00058685    0.00056719          
1638      0.87692044    0.00058198    0.00094569          
1639      0.87712750    0.00058215    0.00074372          
1640      0.87694274    0.00058172    0.00054080          
1641      0.87725003    0.00058230    0.00044825          
1642      0.87669816    0.00058388    0.00058597          
1643      0.87673350    0.00058267    0.00132710          
1644      0.87723381    0.00058166    0.00187430          
1645      0.87743472    0.00058035    0.00122493          
1646      0.87691691    0.00058152    0.00117468          
1647      0.87703119    0.00058147    0.00096169          
1648      0.87663558    0.00058086    0.00193991          
1649      0.87731070    0.00058122    0.00290263          
1650      0.87689730    0.00058013    0.00294941          
1651      0.87683416    0.00057912    0.00148408          
1652      0.87714436    0.00057850    0.00086410          
1653      0.87731000    0.00057755    0.00241155          
1654      0.87745725    0.00057846    0.00308120          
1655      0.87708470    0.00057896    0.00260262          
1656      0.87745040    0.00057758    0.00122177          
1657      0.87724264    0.00057661    0.00063829          
1658      0.87700860    0.00057652    0.00167816          
1659      0.87693785    0.00057468    0.00174226          
1660      0.87710406    0.00057606    0.00114716          
1661      0.87710668    0.00057255    0.00052277          
1662      0.87756712    0.00057255    0.00110066          
1663      0.87710909    0.00057239    0.00194795          
1664      0.87755577    0.00057302    0.00261606          
1665      0.87754499    0.00057376    0.00189570          
1666      0.87672631    0.00057295    0.00069128          
1667      0.87793472    0.00057220    0.00121082          
1668      0.87731853    0.00057099    0.00194243          
1669      0.87745784    0.00057130    0.00218139          
1670      0.87736266    0.00056921    0.00198656          
1671      0.87737635    0.00057048    0.00091015          
1672      0.87713541    0.00057042    0.00073438          
1673      0.87769890    0.00056779    0.00060132          
1674      0.87743889    0.00056799    0.00063426          
1675      0.87743740    0.00056633    0.00069358          
1676      0.87721752    0.00056662    0.00104003          
1677      0.87736829    0.00056727    0.00131389          
1678      0.87688714    0.00056813    0.00084035          
1679      0.87730146    0.00056874    0.00065853          
1680      0.87737922    0.00056714    0.00087289          
1681      0.87738495    0.00056591    0.00155048          
1682      0.87746243    0.00056361    0.00170213          
1683      0.87743723    0.00056363    0.00132428          
1684      0.87749902    0.00056443    0.00051262          
1685      0.87760940    0.00056350    0.00092931          
1686      0.87738399    0.00056445    0.00121678          
1687      0.87711280    0.00056300    0.00150447          
