# cycles  fidelity      MSE           ||MSE gradient||    
1256      0.99077691    0.00008649    0.00086591          
1257      0.99138060    0.00008315    0.00155927          
1258      0.99052992    0.00008610    0.00254583          
1259      0.99172882    0.00008206    0.00383449          
1260      0.99123055    0.00008540    0.00526130          
1261      0.99166468    0.00008555    0.00684576          
1262      0.99166358    0.00008776    0.00843177          
1263      0.99035988    0.00009382    0.00958930          
1264      0.99151676    0.00008884    0.00971499          
1265      0.99217344    0.00008491    0.00914809          
1266      0.99148392    0.00008553    0.00810067          
1267      0.99112543    0.00008729    0.00642388          
1268      0.99131708    0.00008505    0.00395274          
1269      0.99143148    0.00008349    0.00150921          
1270      0.99156326    0.00008186    0.00078389          
1271      0.99087421    0.00008548    0.00281271          
1272      0.99126117    0.00008668    0.00487739          
1273      0.99130686    0.00008715    0.00690576          
1274      0.99077656    0.00009091    0.00891007          
1275      0.99060917    0.00009318    0.01069403          
1276      0.99147473    0.00009267    0.01234846          
1277      0.99101118    0.00009529    0.01359825          
1278      0.99182666    0.00009332    0.01423085          
1279      0.99187443    0.00009287    0.01385072          
1280      0.99122638    0.00009351    0.01265534          
1281      0.99154291    0.00008941    0.01083662          
1282      0.99174162    0.00008568    0.00844558          
1283      0.99194563    0.00008139    0.00535983          
1284      0.99192448    0.00008081    0.00206435          
1285      0.99063196    0.00008641    0.00122040          
1286      0.99163630    0.00008065    0.00374452          
1287      0.99085216    0.00008510    0.00519628          
1288      0.99230108    0.00007948    0.00554768          
1289      0.99138588    0.00008355    0.00550894          
1290      0.99119034    0.00008533    0.00538425          
1291      0.99162688    0.00008168    0.00558712          
1292      0.99120859    0.00008561    0.00599113          
1293      0.99173139    0.00008261    0.00680953          
1294      0.99174869    0.00008339    0.00773294          
1295      0.99246625    0.00008023    0.00847533          
1296      0.99107071    0.00008821    0.00911034          
1297      0.99201452    0.00008473    0.00948840          
1298      0.99091259    0.00008928    0.00918096          
1299      0.99123571    0.00008830    0.00864784          
1300      0.99057879    0.00008849    0.00797448          
1301      0.99239545    0.00008078    0.00758745          
1302      0.99136076    0.00008535    0.00751512          
1303      0.99092410    0.00008603    0.00773189          
1304      0.99144979    0.00008424    0.00806965          
1305      0.99151433    0.00008558    0.00878926          
1306      0.99138280    0.00008588    0.00967532          
1307      0.99192813    0.00008564    0.01057418          
1308      0.99123710    0.00008952    0.01134293          
1309      0.99083119    0.00009336    0.01198308          
1310      0.99160864    0.00008994    0.01184581          
1311      0.99108105    0.00009134    0.01136534          
1312      0.99219879    0.00008497    0.01103513          
1313      0.99159992    0.00008804    0.01110149          
1314      0.99141408    0.00008909    0.01093153          
1315      0.99180568    0.00008535    0.01025221          
1316      0.99149312    0.00008524    0.00898150          
1317      0.99109853    0.00008487    0.00759391          
1318      0.99171303    0.00008183    0.00656333          
1319      0.99150517    0.00008258    0.00625668          
1320      0.99128301    0.00008432    0.00609462          
1321      0.99178690    0.00008198    0.00581363          
1322      0.99210130    0.00007876    0.00513707          
1323      0.99148633    0.00008119    0.00425243          
1324      0.99166018    0.00008086    0.00285554          
1325      0.99186213    0.00007854    0.00134810          
1326      0.99120146    0.00008206    0.00115919          
1327      0.99117244    0.00008284    0.00066116          
1328      0.99107402    0.00008291    0.00199071          
1329      0.99028524    0.00008556    0.00319233          
1330      0.99155283    0.00007970    0.00426311          
1331      0.99081303    0.00008555    0.00534671          
1332      0.99142587    0.00008300    0.00620706          
1333      0.99165163    0.00008224    0.00703989          
1334      0.99176330    0.00008226    0.00829893          
1335      0.99162919    0.00008444    0.00986137          
1336      0.99115548    0.00008845    0.01145041          
1337      0.99112073    0.00009107    0.01267347          
1338      0.99141060    0.00009200    0.01427234          
1339      0.99146980    0.00009647    0.01629574          
1340      0.99146711    0.00010120    0.01833965          
1341      0.99110801    0.00010705    0.02041500          
1342      0.99213559    0.00010807    0.02243359          
1343      0.99133038    0.00011450    0.02376402          
1344      0.99170412    0.00011658    0.02418574          
1345      0.99124310    0.00011220    0.02309165          
1346      0.99146697    0.00010792    0.02073419          
1347      0.99114278    0.00009921    0.01707626          
1348      0.99224157    0.00008445    0.01242026          
1349      0.99210523    0.00008005    0.00705102          
1350      0.99178300    0.00007732    0.00124088          
1351      0.99121371    0.00008065    0.00442438          
1352      0.99201246    0.00008141    0.00853488          
1353      0.99134068    0.00008734    0.01180380          
1354      0.99200753    0.00009079    0.01436362          
1355      0.99180622    0.00009295    0.01610146          
1356      0.99195809    0.00009406    0.01668081          
1357      0.99164395    0.00009504    0.01569493          
1358      0.99192603    0.00008737    0.01298479          
1359      0.99175825    0.00008303    0.00942832          
1360      0.99170502    0.00007869    0.00541319          
1361      0.99219427    0.00007648    0.00096871          
1362      0.99118576    0.00008095    0.00390345          
1363      0.99119023    0.00008459    0.00843891          
1364      0.99169061    0.00008802    0.01243297          
1365      0.99187397    0.00009278    0.01531772          
1366      0.99254317    0.00009210    0.01676968          
1367      0.99128334    0.00009757    0.01689195          
1368      0.99177828    0.00009310    0.01569270          
1369      0.99195389    0.00008612    0.01268385          
1370      0.99140270    0.00008379    0.00887330          
1371      0.99153768    0.00007853    0.00447624          
1372      0.99201377    0.00007760    0.00096064          
1373      0.99169076    0.00007778    0.00478548          
1374      0.99138524    0.00008134    0.00796714          
1375      0.99171257    0.00008430    0.01028791          
1376      0.99207002    0.00008291    0.01120667          
1377      0.99204081    0.00008270    0.01124633          
1378      0.99154973    0.00008538    0.01048763          
1379      0.99182205    0.00008022    0.00906161          
1380      0.99171390    0.00008015    0.00716262          
1381      0.99208129    0.00007617    0.00508990          
1382      0.99187784    0.00007633    0.00313870          
1383      0.99151062    0.00007818    0.00158410          
1384      0.99180597    0.00007574    0.00090405          
1385      0.99174858    0.00007685    0.00282131          
1386      0.99144481    0.00007870    0.00419026          
1387      0.99236690    0.00007572    0.00503522          
1388      0.99120078    0.00008047    0.00568271          
1389      0.99192714    0.00007764    0.00588898          
1390      0.99211504    0.00007782    0.00569503          
1391      0.99135358    0.00007921    0.00481908          
1392      0.99200348    0.00007697    0.00356611          
1393      0.99174231    0.00007500    0.00179433          
1394      0.99199140    0.00007455    0.00061673          
1395      0.99182346    0.00007543    0.00286451          
1396      0.99164552    0.00007730    0.00492176          
1397      0.99199132    0.00007794    0.00683470          
1398      0.99074282    0.00008472    0.00807016          
1399      0.99226606    0.00007869    0.00882669          
1400      0.99139746    0.00008272    0.00923959          
1401      0.99160488    0.00008127    0.00912795          
1402      0.99132517    0.00008214    0.00826862          
1403      0.99126001    0.00008162    0.00737335          
1404      0.99158360    0.00007920    0.00655120          
1405      0.99149947    0.00007842    0.00582522          
1406      0.99119499    0.00007988    0.00487226          
1407      0.99228491    0.00007381    0.00364816          
1408      0.99142916    0.00007667    0.00222681          
1409      0.99192548    0.00007584    0.00073379          
1410      0.99159529    0.00007474    0.00124540          
1411      0.99188882    0.00007596    0.00344129          
1412      0.99192663    0.00007710    0.00562413          
1413      0.99269674    0.00007553    0.00760868          
1414      0.99121141    0.00008307    0.00965243          
1415      0.99191113    0.00008304    0.01134999          
1416      0.99206962    0.00008377    0.01263120          
1417      0.99110726    0.00008981    0.01337837          
1418      0.99266350    0.00008316    0.01402759          
1419      0.99197505    0.00008793    0.01467236          
1420      0.99145424    0.00009136    0.01500061          
1421      0.99213620    0.00008737    0.01461669          
1422      0.99142529    0.00008830    0.01377570          
1423      0.99159305    0.00008541    0.01281597          
1424      0.99180660    0.00008511    0.01246435          
1425      0.99222859    0.00008276    0.01224085          
1426      0.99129210    0.00008386    0.01151088          
1427      0.99111923    0.00008449    0.01038905          
1428      0.99121603    0.00008240    0.00951751          
1429      0.99115270    0.00008031    0.00862239          
1430      0.99135800    0.00007993    0.00743800          
1431      0.99176460    0.00007660    0.00584974          
1432      0.99159559    0.00007548    0.00429531          
1433      0.99144374    0.00007597    0.00294031          
1434      0.99193107    0.00007460    0.00204668          
1435      0.99173056    0.00007500    0.00154887          
1436      0.99129567    0.00007632    0.00159747          
1437      0.99205670    0.00007300    0.00194178          
1438      0.99159580    0.00007490    0.00245471          
1439      0.99215859    0.00007391    0.00238236          
1440      0.99244567    0.00007245    0.00188862          
1441      0.99116483    0.00007760    0.00110962          
1442      0.99120022    0.00007652    0.00017656          
1443      0.99196149    0.00007336    0.00156774          
1444      0.99250559    0.00007036    0.00225985          
1445      0.99129104    0.00007614    0.00258586          
1446      0.99139212    0.00007597    0.00336463          
1447      0.99228570    0.00007361    0.00441412          
1448      0.99186544    0.00007573    0.00570134          
1449      0.99247178    0.00007667    0.00724086          
1450      0.99138041    0.00007975    0.00846437          
1451      0.99155391    0.00008094    0.00975732          
1452      0.99174580    0.00008122    0.01130077          
1453      0.99235401    0.00008298    0.01332732          
1454      0.99129746    0.00009183    0.01581550          
1455      0.99167926    0.00009576    0.01837955          
1456      0.99164784    0.00010041    0.02043144          
1457      0.99136737    0.00010720    0.02219017          
1458      0.99132984    0.00011014    0.02361518          
1459      0.99193566    0.00010905    0.02465766          
1460      0.99201242    0.00011117    0.02497989          
1461      0.99123341    0.00011508    0.02443263          
1462      0.99098156    0.00010883    0.02273444          
1463      0.99251774    0.00009640    0.02022071          
1464      0.99191944    0.00009123    0.01705215          
1465      0.99218717    0.00008249    0.01368391          
1466      0.99228236    0.00007814    0.01014305          
1467      0.99064621    0.00007994    0.00648045          
1468      0.99159367    0.00007522    0.00274199          
1469      0.99214921    0.00007134    0.00079040          
1470      0.99202249    0.00007368    0.00407303          
1471      0.99201800    0.00007462    0.00647535          
1472      0.99215675    0.00007559    0.00787855          
1473      0.99092596    0.00008159    0.00861694          
1474      0.99228272    0.00007553    0.00911705          
1475      0.99153544    0.00007857    0.00883286          
1476      0.99229792    0.00007352    0.00751593          
1477      0.99163359    0.00007680    0.00511563          
1478      0.99224863    0.00007132    0.00230738          
1479      0.99267322    0.00006904    0.00113292          
1480      0.99247151    0.00006967    0.00243671          
1481      0.99229824    0.00007147    0.00402840          
1482      0.99264689    0.00007128    0.00565897          
1483      0.99111788    0.00007780    0.00675445          
1484      0.99183702    0.00007741    0.00738783          
1485      0.99180628    0.00007778    0.00776471          
1486      0.99133896    0.00007805    0.00740296          
1487      0.99146785    0.00007672    0.00685334          
1488      0.99160772    0.00007539    0.00589737          
1489      0.99201953    0.00007426    0.00469998          
1490      0.99121797    0.00007606    0.00404042          
1491      0.99110182    0.00007588    0.00387353          
1492      0.99153436    0.00007308    0.00325447          
1493      0.99247065    0.00006924    0.00248654          
1494      0.99212995    0.00007073    0.00168408          
1495      0.99178802    0.00007193    0.00119589          
1496      0.99150872    0.00007321    0.00136664          
1497      0.99162700    0.00007385    0.00192881          
1498      0.99170106    0.00007273    0.00234140          
1499      0.99251798    0.00006878    0.00288755          
1500      0.99084560    0.00007620    0.00363495          
1501      0.99164148    0.00007451    0.00449564          
1502      0.99178776    0.00007184    0.00502193          
1503      0.99169056    0.00007552    0.00550547          
1504      0.99144914    0.00007469    0.00557036          
1505      0.99169354    0.00007415    0.00501404          
1506      0.99235543    0.00007006    0.00376729          
1507      0.99153868    0.00007311    0.00209166          
1508      0.99201943    0.00007139    0.00047644          
1509      0.99241033    0.00006993    0.00083436          
1510      0.99253405    0.00006831    0.00187421          
1511      0.99163936    0.00007261    0.00300692          
1512      0.99185523    0.00007228    0.00413226          
1513      0.99187292    0.00007213    0.00509353          
1514      0.99185277    0.00007450    0.00658407          
1515      0.99142197    0.00007626    0.00852523          
1516      0.99178751    0.00007918    0.01066703          
1517      0.99128121    0.00008481    0.01267062          
1518      0.99185364    0.00008476    0.01475761          
1519      0.99177925    0.00008801    0.01679931          
1520      0.99157757    0.00009490    0.01867372          
1521      0.99205849    0.00009552    0.02048818          
1522      0.99133481    0.00010615    0.02254648          
1523      0.99126288    0.00011027    0.02459666          
1524      0.99199023    0.00011670    0.02703400          
1525      0.99233728    0.00012329    0.02983118          
1526      0.99213324    0.00013563    0.03224351          
1527      0.99151650    0.00014006    0.03319300          
1528      0.99135604    0.00013828    0.03217034          
1529      0.99190177    0.00012004    0.02851593          
1530      0.99214308    0.00010328    0.02258224          
1531      0.99214171    0.00008407    0.01488679          
1532      0.99212054    0.00007179    0.00666426          
1533      0.99219100    0.00006987    0.00189988          
1534      0.99166073    0.00007681    0.00798498          
1535      0.99153046    0.00008268    0.01335171          
1536      0.99178960    0.00008923    0.01696565          
1537      0.99141858    0.00009232    0.01794664          
1538      0.99171072    0.00008718    0.01596668          
1539      0.99187804    0.00008050    0.01173074          
1540      0.99187280    0.00007200    0.00575235          
1541      0.99252513    0.00006816    0.00080690          
1542      0.99180914    0.00007396    0.00679347          
1543      0.99226018    0.00007648    0.01121950          
1544      0.99222507    0.00008095    0.01347834          
1545      0.99201464    0.00007953    0.01314686          
1546      0.99173817    0.00007762    0.01093015          
1547      0.99219084    0.00007192    0.00758757          
1548      0.99214724    0.00007130    0.00390878          
1549      0.99185756    0.00007054    0.00024981          
1550      0.99186170    0.00007006    0.00324555          
1551      0.99217470    0.00007122    0.00635823          
1552      0.99261099    0.00007378    0.00870017          
1553      0.99206302    0.00007428    0.01014054          
1554      0.99268892    0.00007240    0.01046990          
1555      0.99175986    0.00007688    0.00984658          
1556      0.99230662    0.00007311    0.00819350          
1557      0.99148392    0.00007460    0.00576717          
1558      0.99154674    0.00007159    0.00279164          
1559      0.99151834    0.00007174    0.00025110          
1560      0.99251020    0.00006780    0.00287593          
1561      0.99283867    0.00006864    0.00490985          
1562      0.99192759    0.00007148    0.00628242          
1563      0.99149781    0.00007450    0.00706025          
1564      0.99206996    0.00007213    0.00745130          
1565      0.99160869    0.00007431    0.00737352          
1566      0.99266756    0.00006980    0.00648576          
1567      0.99150326    0.00007123    0.00446192          
1568      0.99254368    0.00006826    0.00195839          
1569      0.99179821    0.00007036    0.00080032          
1570      0.99182771    0.00006996    0.00281672          
1571      0.99190454    0.00007119    0.00432076          
1572      0.99290885    0.00006711    0.00520456          
1573      0.99144054    0.00007230    0.00579369          
1574      0.99167500    0.00007206    0.00635296          
1575      0.99250549    0.00006910    0.00684793          
1576      0.99222124    0.00007132    0.00691862          
1577      0.99260680    0.00006947    0.00641824          
1578      0.99145037    0.00007256    0.00503840          
1579      0.99197116    0.00006960    0.00328482          
1580      0.99224929    0.00006729    0.00174122          
1581      0.99231923    0.00006694    0.00074194          
1582      0.99117663    0.00007252    0.00030484          
1583      0.99319518    0.00006454    0.00140816          
1584      0.99176374    0.00007023    0.00276713          
1585      0.99199832    0.00006985    0.00400453          
1586      0.99138905    0.00007226    0.00498745          
1587      0.99252705    0.00006793    0.00534857          
1588      0.99281564    0.00006786    0.00536188          
1589      0.99277206    0.00006703    0.00514704          
1590      0.99164361    0.00007148    0.00483697          
1591      0.99196180    0.00006903    0.00436467          
1592      0.99239359    0.00006717    0.00368866          
1593      0.99243520    0.00006747    0.00278324          
1594      0.99188725    0.00006937    0.00194968          
1595      0.99249614    0.00006658    0.00074703          
1596      0.99169054    0.00007076    0.00056821          
1597      0.99166506    0.00007029    0.00113935          
1598      0.99210176    0.00006721    0.00063900          
1599      0.99173703    0.00006799    0.00084525          
1600      0.99283081    0.00006550    0.00154896          
1601      0.99170449    0.00007003    0.00140264          
1602      0.99140944    0.00006955    0.00134142          
1603      0.99190888    0.00006908    0.00187695          
1604      0.99140891    0.00007158    0.00228151          
1605      0.99170229    0.00006854    0.00293262          
1606      0.99242681    0.00006864    0.00404405          
1607      0.99202414    0.00007099    0.00535592          
1608      0.99224804    0.00006955    0.00647066          
1609      0.99178107    0.00007157    0.00744337          
1610      0.99212969    0.00007280    0.00831916          
1611      0.99184576    0.00007352    0.00913345          
1612      0.99166777    0.00007456    0.00960867          
1613      0.99191256    0.00007571    0.01009069          
1614      0.99209840    0.00007369    0.01051842          
1615      0.99216085    0.00007447    0.01089176          
1616      0.99187241    0.00007520    0.01101626          
1617      0.99173045    0.00007596    0.01149744          
1618      0.99163186    0.00007981    0.01266444          
1619      0.99197655    0.00008028    0.01462699          
1620      0.99216733    0.00008500    0.01706836          
1621      0.99218452    0.00009105    0.01950536          
1622      0.99122840    0.00009955    0.02153341          
1623      0.99143097    0.00010523    0.02351048          
1624      0.99204179    0.00010733    0.02528315          
1625      0.99151369    0.00011248    0.02653126          
1626      0.99176894    0.00011264    0.02702971          
1627      0.99208137    0.00011236    0.02649036          
1628      0.99223810    0.00010439    0.02463527          
1629      0.99298918    0.00009420    0.02211022          
1630      0.99224378    0.00008721    0.01863852          
1631      0.99260842    0.00007828    0.01412239          
1632      0.99166613    0.00007340    0.00898728          
1633      0.99214102    0.00006667    0.00413045          
1634      0.99161086    0.00006731    0.00059391          
1635      0.99269982    0.00006669    0.00445252          
1636      0.99208273    0.00007178    0.00750073          
1637      0.99218320    0.00007118    0.00910910          
1638      0.99174652    0.00007394    0.00986377          
1639      0.99188901    0.00007432    0.01004428          
1640      0.99192509    0.00007362    0.00951721          
1641      0.99261362    0.00006916    0.00810778          
1642      0.99221905    0.00006929    0.00644511          
1643      0.99135921    0.00006957    0.00491258          
1644      0.99173078    0.00006766    0.00353535          
1645      0.99215137    0.00006611    0.00191880          
1646      0.99160685    0.00006883    0.00036625          
1647      0.99218788    0.00006687    0.00161426          
1648      0.99196774    0.00006770    0.00329534          
1649      0.99209457    0.00006959    0.00516406          
1650      0.99204069    0.00006743    0.00691831          
1651      0.99207212    0.00007138    0.00820893          
1652      0.99206835    0.00007253    0.00867314          
1653      0.99157161    0.00007243    0.00888881          
1654      0.99238699    0.00007011    0.00911440          
1655      0.99167196    0.00007412    0.00954867          
1656      0.99217301    0.00007145    0.01003983          
1657      0.99161742    0.00007393    0.01045099          
1658      0.99096123    0.00007823    0.01079946          
1659      0.99164851    0.00007552    0.01142264          
1660      0.99236937    0.00007400    0.01210059          
1661      0.99242651    0.00007504    0.01288820          
1662      0.99208521    0.00007728    0.01344987          
1663      0.99181557    0.00007800    0.01352655          
1664      0.99185497    0.00007731    0.01284395          
1665      0.99228964    0.00007387    0.01175865          
1666      0.99226196    0.00007227    0.01036502          
1667      0.99260916    0.00006817    0.00872240          
1668      0.99222556    0.00006880    0.00674411          
1669      0.99208422    0.00006728    0.00482238          
1670      0.99174505    0.00006684    0.00258914          
1671      0.99197177    0.00006725    0.00035346          
1672      0.99189375    0.00006643    0.00248013          
1673      0.99202308    0.00006697    0.00394798          
1674      0.99190021    0.00006811    0.00501388          
1675      0.99232777    0.00006673    0.00597820          
1676      0.99205297    0.00006862    0.00690960          
1677      0.99151244    0.00007172    0.00764638          
1678      0.99251946    0.00006886    0.00867469          
1679      0.99229534    0.00007105    0.00983203          
1680      0.99194654    0.00007427    0.01074402          
1681      0.99175110    0.00007390    0.01109093          
1682      0.99140912    0.00007631    0.01114569          
1683      0.99156522    0.00007518    0.01080875          
1684      0.99270763    0.00007168    0.01018992          
1685      0.99213581    0.00006959    0.00968315          
1686      0.99235053    0.00006906    0.00973291          
1687      0.99265496    0.00006987    0.00943389          
1688      0.99169326    0.00007130    0.00852764          
1689      0.99211747    0.00006918    0.00746537          
1690      0.99262986    0.00006754    0.00647791          
1691      0.99235510    0.00006601    0.00540793          
1692      0.99178556    0.00006795    0.00488703          
1693      0.99219295    0.00006451    0.00441164          
1694      0.99125535    0.00006836    0.00366979          
1695      0.99156683    0.00006848    0.00294708          
1696      0.99168154    0.00006647    0.00239284          
1697      0.99163774    0.00006677    0.00143548          
1698      0.99187002    0.00006496    0.00086340          
1699      0.99235261    0.00006423    0.00128359          
1700      0.99203472    0.00006586    0.00131602          
1701      0.99242947    0.00006330    0.00124489          
1702      0.99251078    0.00006433    0.00175368          
1703      0.99181527    0.00006675    0.00245030          
1704      0.99209882    0.00006540    0.00291241          
1705      0.99218496    0.00006534    0.00345757          
1706      0.99235219    0.00006493    0.00418508          
1707      0.99212320    0.00006826    0.00525107          
1708      0.99166945    0.00006942    0.00649123          
1709      0.99274627    0.00006702    0.00810255          
1710      0.99203642    0.00007203    0.00994198          
1711      0.99165572    0.00007607    0.01203432          
1712      0.99214866    0.00007759    0.01450132          
1713      0.99260636    0.00008173    0.01749400          
1714      0.99225127    0.00009168    0.02095777          
1715      0.99174555    0.00010577    0.02506890          
1716      0.99190019    0.00011921    0.02999823          
1717      0.99199386    0.00014517    0.03549484          
1718      0.99271326    0.00016071    0.04037660          
1719      0.99214886    0.00018435    0.04379351          
1720      0.99188245    0.00018523    0.04467216          
1721      0.99242583    0.00017608    0.04200287          
1722      0.99273944    0.00013424    0.03453764          
1723      0.99229420    0.00009679    0.02322083          
1724      0.99167855    0.00007239    0.00979220          
1725      0.99258627    0.00006392    0.00386927          
1726      0.99202164    0.00007974    0.01550171          
1727      0.99162008    0.00009941    0.02324345          
1728      0.99186318    0.00010854    0.02608334          
1729      0.99217776    0.00010018    0.02404556          
1730      0.99228855    0.00008550    0.01842876          
1731      0.99146281    0.00007342    0.01029537          
1732      0.99192158    0.00006458    0.00148871          
1733      0.99211392    0.00006705    0.00709308          
1734      0.99211647    0.00007525    0.01355426          
1735      0.99213892    0.00008209    0.01760345          
1736      0.99231021    0.00008415    0.01848836          
1737      0.99226732    0.00007972    0.01637826          
1738      0.99182636    0.00007314    0.01153921          
1739      0.99185455    0.00006623    0.00510864          
1740      0.99210037    0.00006562    0.00160455          
1741      0.99211943    0.00006759    0.00756836          
1742      0.99243347    0.00007090    0.01225923          
1743      0.99202728    0.00007813    0.01499651          
1744      0.99237146    0.00007730    0.01518978          
1745      0.99234556    0.00007292    0.01248548          
1746      0.99180085    0.00006898    0.00790316          
1747      0.99194813    0.00006419    0.00247889          
1748      0.99240974    0.00006284    0.00256726          
1749      0.99225540    0.00006638    0.00649314          
1750      0.99289136    0.00006602    0.00889826          
1751      0.99183017    0.00007137    0.00976033          
1752      0.99227198    0.00006804    0.00872900          
1753      0.99268974    0.00006360    0.00637108          
1754      0.99284432    0.00006304    0.00332985          
1755      0.99238170    0.00006300    0.00058788          
1756      0.99154751    0.00006697    0.00330909          
1757      0.99210702    0.00006468    0.00524431          
1758      0.99232267    0.00006529    0.00625037          
1759      0.99049465    0.00007112    0.00649774          
1760      0.99246582    0.00006434    0.00607377          
1761      0.99203341    0.00006607    0.00496156          
1762      0.99309292    0.00005968    0.00353543          
1763      0.99207936    0.00006429    0.00183622          
1764      0.99205331    0.00006332    0.00065097          
1765      0.99256819    0.00006251    0.00223634          
1766      0.99250577    0.00006214    0.00321656          
1767      0.99262421    0.00006142    0.00324073          
1768      0.99155516    0.00006612    0.00239498          
1769      0.99225047    0.00006388    0.00122238          
1770      0.99252896    0.00006230    0.00082655          
1771      0.99253412    0.00006217    0.00246056          
1772      0.99234403    0.00006258    0.00391524          
1773      0.99201504    0.00006484    0.00452527          
1774      0.99235260    0.00006418    0.00438798          
1775      0.99224383    0.00006252    0.00371582          
1776      0.99204135    0.00006462    0.00296540          
1777      0.99239645    0.00006130    0.00180038          
1778      0.99240704    0.00006276    0.00041615          
1779      0.99172713    0.00006549    0.00098674          
1780      0.99217607    0.00006356    0.00161858          
1781      0.99200694    0.00006280    0.00180054          
1782      0.99231553    0.00006405    0.00208482          
1783      0.99173623    0.00006531    0.00256345          
1784      0.99286739    0.00006146    0.00246386          
1785      0.99230400    0.00006098    0.00160618          
1786      0.99210992    0.00006292    0.00125491          
1787      0.99210672    0.00006376    0.00158708          
1788      0.99232050    0.00006259    0.00173506          
1789      0.99219387    0.00006260    0.00209255          
1790      0.99237524    0.00006228    0.00309852          
1791      0.99300528    0.00006079    0.00394842          
1792      0.99216872    0.00006454    0.00448565          
1793      0.99202723    0.00006500    0.00446505          
1794      0.99231350    0.00006389    0.00383154          
1795      0.99155617    0.00006569    0.00273576          
1796      0.99248086    0.00006094    0.00156373          
1797      0.99285375    0.00006161    0.00061599          
1798      0.99192132    0.00006381    0.00025126          
1799      0.99203053    0.00006342    0.00048815          
1800      0.99239923    0.00006102    0.00054665          
1801      0.99163319    0.00006502    0.00081079          
1802      0.99220546    0.00006299    0.00119110          
1803      0.99235337    0.00006171    0.00131011          
1804      0.99220619    0.00006218    0.00084260          
1805      0.99183610    0.00006491    0.00068946          
1806      0.99220623    0.00006217    0.00080575          
1807      0.99171522    0.00006421    0.00050384          
1808      0.99215744    0.00006132    0.00035640          
1809      0.99185396    0.00006212    0.00105632          
1810      0.99231314    0.00006178    0.00192518          
1811      0.99298335    0.00006027    0.00231999          
1812      0.99234110    0.00006136    0.00249322          
1813      0.99208212    0.00006319    0.00309456          
1814      0.99210000    0.00006343    0.00426027          
1815      0.99274419    0.00006170    0.00518942          
1816      0.99196527    0.00006446    0.00571403          
1817      0.99221166    0.00006400    0.00589838          
1818      0.99236090    0.00006303    0.00600871          
1819      0.99260342    0.00006372    0.00575272          
1820      0.99245869    0.00006320    0.00531170          
1821      0.99136774    0.00006686    0.00489258          
1822      0.99190571    0.00006390    0.00478630          
1823      0.99189310    0.00006393    0.00481787          
1824      0.99205256    0.00006352    0.00515706          
1825      0.99285166    0.00006263    0.00559430          
1826      0.99260612    0.00006314    0.00588216          
1827      0.99203267    0.00006445    0.00622115          
1828      0.99260836    0.00006258    0.00719274          
1829      0.99223779    0.00006688    0.00817149          
1830      0.99240723    0.00006532    0.00875822          
1831      0.99243713    0.00006528    0.00921159          
1832      0.99267169    0.00006601    0.00999425          
1833      0.99192500    0.00007011    0.01071212          
1834      0.99239749    0.00007034    0.01126800          
1835      0.99209371    0.00006954    0.01172008          
1836      0.99267354    0.00006973    0.01240769          
1837      0.99210323    0.00007190    0.01309646          
1838      0.99161212    0.00007502    0.01380360          
1839      0.99231433    0.00007375    0.01451237          
1840      0.99235506    0.00007575    0.01546672          
1841      0.99207522    0.00007809    0.01644670          
1842      0.99247115    0.00007934    0.01706554          
1843      0.99198624    0.00007948    0.01729951          
1844      0.99256938    0.00007892    0.01766509          
1845      0.99155372    0.00008215    0.01767475          
1846      0.99196240    0.00008018    0.01723733          
1847      0.99245602    0.00007819    0.01667947          
1848      0.99293480    0.00007574    0.01628994          
1849      0.99241742    0.00007542    0.01579023          
1850      0.99229759    0.00007604    0.01502763          
1851      0.99209388    0.00007442    0.01391508          
1852      0.99161129    0.00007318    0.01320019          
1853      0.99211066    0.00007179    0.01278343          
1854      0.99224451    0.00007098    0.01277914          
1855      0.99224761    0.00007210    0.01342312          
1856      0.99242283    0.00007432    0.01479035          
1857      0.99267100    0.00007581    0.01665996          
1858      0.99260994    0.00008227    0.01854850          
1859      0.99195015    0.00008480    0.01983423          
1860      0.99238970    0.00008605    0.02027495          
1861      0.99199141    0.00008559    0.01946815          
1862      0.99224981    0.00007891    0.01763198          
1863      0.99265659    0.00007272    0.01491543          
1864      0.99267560    0.00006807    0.01187325          
1865      0.99254620    0.00006545    0.00892622          
1866      0.99183445    0.00006522    0.00668660          
1867      0.99270776    0.00006054    0.00498897          
1868      0.99192525    0.00006184    0.00373839          
1869      0.99206693    0.00006317    0.00265102          
1870      0.99272658    0.00005931    0.00172878          
1871      0.99139327    0.00006374    0.00070777          
1872      0.99258155    0.00005945    0.00043503          
1873      0.99275411    0.00005862    0.00105360          
1874      0.99237443    0.00006033    0.00102825          
1875      0.99232495    0.00006064    0.00096739          
1876      0.99199814    0.00006226    0.00163735          
1877      0.99222651    0.00006154    0.00209514          
1878      0.99202637    0.00006157    0.00153027          
1879      0.99224749    0.00006017    0.00036654          
1880      0.99275081    0.00005810    0.00109339          
1881      0.99268409    0.00005948    0.00226657          
1882      0.99278498    0.00005885    0.00355987          
1883      0.99242231    0.00006172    0.00510876          
1884      0.99237815    0.00006251    0.00686766          
1885      0.99234232    0.00006548    0.00873061          
1886      0.99232509    0.00006645    0.01065122          
1887      0.99248332    0.00006957    0.01244211          
1888      0.99238798    0.00007145    0.01419674          
1889      0.99185811    0.00007584    0.01565878          
1890      0.99228245    0.00007966    0.01701902          
