# cycles  fidelity            EL avg              EL var              ||MSE gradient||    ratio accepted samples
951       0.87924             2.04725             123.02243           1.08664             1.0                 
952       0.87450             2.05933             0.51083             1.69336             0.999975            
953       0.78081             2.24634             210.57435           8.73345             0.99995             
954       0.86013             1.76377             105.20073           1.45124             0.999975            
955       0.88174             1.89499             0.63049             1.58266             1.0                 
956       0.81947             1.83617             321.97923           3.07762             1.0                 
957       0.86297             1.89578             153.02477           1.70406             0.999975            
958       0.86984             1.86844             107.11811           1.17870             1.0                 
959       0.77419             2.22111             496.06200           1.92674             1.0                 
960       0.87579             1.83943             0.86649             1.54659             1.0                 
961       0.70209             3.14262             1610.59549          10.89543            0.999975            
962       0.81915             2.12577             1.44081             3.12220             1.0                 
963       0.68494             4.03915             16.58292            19.14747            0.999975            
964       0.86776             1.90157             159.44201           1.15981             0.99995             
965       0.88161             2.22024             415.20209           2.06082             1.0                 
966       0.77133             2.27028             2.91930             9.47301             1.0                 
967       0.81676             2.11613             1.29236             4.95987             0.999975            
968       0.82513             2.06960             294.08531           1.88303             1.0                 
969       0.89007             2.01472             337.97192           0.72870             1.0                 
970       0.88121             1.79859             1.02158             1.89257             1.0                 
971       0.85176             1.75894             1.49360             3.00619             0.99995             
972       0.79597             1.86007             188.98060           4.06114             0.999975            
973       0.89959             1.84361             1.13448             1.43304             1.0                 
974       0.83952             2.07461             163.45157           3.01360             1.0                 
975       0.86059             1.86322             1.42056             1.84068             0.999975            
976       0.86566             2.09439             0.97040             2.85253             0.999975            
977       0.86746             1.82900             0.72365             1.25689             1.0                 
978       0.85847             1.96273             1.51538             3.71104             0.99995             
979       0.86354             2.19461             1.10911             6.09997             1.0                 
980       0.80281             2.69384             1.88382             10.05733            1.0                 
981       0.85938             1.88913             1.58843             3.31281             0.99995             
982       0.89416             1.91872             142.12536           1.21591             1.0                 
983       0.87092             2.01516             30.41084            3.11970             0.999975            
984       0.87069             2.04678             0.67882             2.63094             0.999975            
985       0.84807             2.41222             854.74159           6.26991             0.99995             
986       0.85356             1.91894             1.29703             2.82276             0.999975            
987       0.86116             1.96541             1.94695             3.13884             0.999975            
988       0.86885             1.64710             195.22198           2.29301             1.0                 
989       0.83047             2.08875             1.43154             4.48687             0.99995             
990       0.81496             1.97808             594.95368           2.14656             0.999975            
991       0.87315             1.81806             1.21497             2.02014             0.999975            
992       0.89950             1.92605             641.63438           1.29587             1.0                 
993       0.85235             1.73238             2.19040             4.43201             1.0                 
994       0.82791             2.45116             1.63663             6.55058             0.999975            
995       0.86357             1.97993             152.89397           1.82723             0.999975            
996       0.78500             2.09597             4.66022             6.52754             1.0                 
997       0.90377             2.21491             560.75162           2.35966             0.999975            
998       0.81589             2.05075             252.05436           1.69995             1.0                 
999       0.87311             1.64885             106.90662           3.86002             1.0                 
1000      0.89949             1.96999             177.36222           1.56877             0.99995             
1001      0.89820             2.26110             227.93464           1.38852             0.999975            
1002      0.89350             2.71475             1401.37352          6.69106             0.999975            
1003      0.86608             2.05966             206.15285           3.49108             0.999975            
1004      0.88710             1.97937             0.75206             1.76190             1.0                 
1005      0.88297             2.98299             1342.14726          8.47635             1.0                 
1006      0.86416             2.16142             447.94560           4.68221             1.0                 
1007      0.91455             2.10812             257.21389           1.33055             0.999975            
1008      0.91266             2.09713             442.77990           2.16107             1.0                 
1009      0.90825             1.85427             0.81517             1.19630             1.0                 
1010      0.81573             2.38484             636.53659           4.37238             1.0                 
1011      0.87840             1.81156             324.21401           1.53629             0.999975            
1012      0.79962             2.57696             616.35036           3.03424             1.0                 
1013      0.83547             2.11042             0.77405             3.32762             1.0                 
1014      0.93789             1.96413             0.32819             0.45073             0.999975            
1015      0.86687             1.71413             252.30894           2.86514             1.0                 
1016      0.84552             2.87084             1526.67209          8.63641             0.999975            
1017      0.84935             3.03960             1697.26378          11.73918            1.0                 
1018      0.80960             2.22101             2.06000             9.11140             1.0                 
1019      0.88435             3.28933             2505.04475          13.49192            1.0                 
1020      0.85804             2.08511             31.07824            6.24425             1.0                 
1021      0.86176             2.39307             1239.78601          7.19941             0.99995             
1022      0.85647             2.18408             278.85529           2.04651             0.99995             
1023      0.88031             1.78898             338.29480           1.79563             1.0                 
1024      0.90754             2.15100             312.36970           1.88492             1.0                 
1025      0.90432             1.98713             307.79712           0.62837             0.999975            
1026      0.92192             1.79808             0.62088             1.22991             0.999975            
1027      0.86001             1.87899             251.61301           1.75517             0.999975            
1028      0.93227             1.91228             0.47737             1.29468             0.999975            
1029      0.83579             1.78276             31.68549            4.07653             0.99995             
1030      0.85054             2.91399             1482.31444          9.45150             1.0                 
1031      0.84116             2.19089             773.34295           2.60478             1.0                 
1032      0.87795             2.05002             316.74660           0.72209             1.0                 
1033      0.91077             1.89867             0.73994             1.23978             1.0                 
1034      0.89441             2.45304             777.82472           4.39491             1.0                 
1035      0.84400             1.87366             210.56390           2.68444             0.99995             
1036      0.85979             1.56471             37.70949            3.24522             0.999975            
1037      0.89800             2.54923             1020.15097          6.20486             0.99995             
1038      0.85725             2.19097             1.66653             5.41663             1.0                 
1039      0.88494             2.38479             801.62468           3.44297             1.0                 
1040      0.89863             1.94976             0.63531             1.48926             0.99995             
1041      0.79465             2.16757             299.20154           2.51715             1.0                 
1042      0.83824             2.10835             3.78264             3.35629             0.999975            
1043      0.87997             2.34391             946.72722           4.65919             1.0                 
1044      0.82012             2.43614             636.99226           2.14843             0.99995             
1045      0.92557             2.00485             0.38684             0.65398             1.0                 
1046      0.88414             1.81242             0.76248             1.90651             1.0                 
1047      0.91066             1.90213             0.62787             0.74220             1.0                 
1048      0.91831             2.04653             0.34946             1.03718             0.999975            
1049      0.89075             1.74365             1.93535             2.13301             0.999975            
1050      0.84086             2.11414             1.60543             3.54448             1.0                 
1051      0.84397             2.34969             673.42459           2.31881             1.0                 
1052      0.87565             2.09767             1.01112             1.47589             1.0                 
1053      0.84747             2.50347             399.31673           2.03698             1.0                 
1054      0.87857             2.32809             400.86917           3.53465             0.99995             
1055      0.87311             3.08368             1898.29305          16.90699            0.999975            
1056      0.85236             2.73833             969.92384           5.64950             0.999975            
1057      0.82186             1.65151             257.44419           3.22118             0.999925            
1058      0.88636             1.72571             3.01975             2.25509             0.99995             
1059      0.74752             2.66892             1315.41555          8.27287             1.0                 
1060      0.90331             2.83683             1012.20117          7.61456             0.999975            
1061      0.89177             2.09522             354.39475           0.70453             1.0                 
1062      0.87938             1.92188             1.19542             3.31064             0.999975            
1063      0.84840             2.05352             229.00707           1.36940             1.0                 
1064      0.86483             1.77193             69.54513            2.66469             1.0                 
1065      0.86604             1.98855             626.67369           1.41717             0.999975            
1066      0.88148             1.81910             3.37878             2.23779             0.99995             
1067      0.85302             2.05930             636.72849           1.29552             0.99995             
1068      0.82288             2.05110             943.17032           1.81044             0.999975            
1069      0.78858             1.73409             106.92544           8.10334             1.0                 
1070      0.78805             2.28662             2.38298             7.92596             1.0                 
1071      0.84107             1.89197             501.89375           1.04522             0.999975            
1072      0.74130             3.08118             534.32250           7.81640             1.0                 
1073      0.85911             1.84229             0.44005             1.65005             0.999975            
1074      0.81732             3.01215             2474.02809          11.42374            1.0                 
1075      0.84921             2.06403             1.43167             4.55212             1.0                 
1076      0.85988             1.81299             1.63586             3.37450             0.999975            
1077      0.89580             1.96178             0.86303             2.40614             1.0                 
1078      0.85720             2.57114             2052.96788          6.98583             0.999975            
1079      0.74537             2.03006             146.34334           8.29739             0.99995             
1080      0.86853             1.88665             5.33357             2.57689             0.99995             
1081      0.75649             2.87195             2.88531             11.38460            1.0                 
1082      0.80898             2.45376             381.32969           5.56752             1.0                 
1083      0.87082             2.72096             1426.87601          6.54836             1.0                 
1084      0.86312             1.64499             391.35154           2.79784             0.999975            
1085      0.84292             2.16260             313.04531           2.66239             0.999975            
1086      0.89670             2.05867             0.48360             2.09519             0.999975            
1087      0.86796             1.96742             1.01513             2.41054             1.0                 
1088      0.84405             2.41269             851.46632           3.48048             0.999925            
1089      0.88450             1.98908             0.80599             2.77969             1.0                 
1090      0.84648             1.85918             1.18763             3.96378             0.999975            
1091      0.82893             2.14719             504.30025           3.05988             0.999975            
1092      0.87226             2.06916             325.01374           1.59583             0.999975            
1093      0.79528             2.23891             112.87525           7.70068             0.999975            
1094      0.91230             2.13951             324.24049           2.52888             0.999975            
1095      0.85275             2.56437             1307.24678          6.36496             1.0                 
1096      0.84954             2.11913             1.15274             3.86780             0.999975            
1097      0.85485             1.87374             150.08162           3.61589             1.0                 
1098      0.74439             2.94093             440.76384           6.24500             1.0                 
1099      0.87221             1.85873             1.11190             2.04234             1.0                 
1100      0.84391             2.57331             1111.29790          4.34284             1.0                 
1101      0.88251             1.62145             6.13406             2.84947             0.999975            
1102      0.89610             1.87575             1.07804             1.29351             0.999975            
1103      0.89773             3.53591             1803.87987          18.47708            0.999975            
1104      0.89001             1.66480             235.63385           1.75974             1.0                 
1105      0.84265             2.00190             115.37858           3.54929             1.0                 
1106      0.88579             2.06622             0.93703             1.92010             1.0                 
1107      0.86863             1.86335             1.57438             2.83504             1.0                 
1108      0.92247             2.09626             153.79440           0.20054             1.0                 
1109      0.83471             2.71146             907.82538           4.06778             0.99995             
1110      0.85630             2.52431             1492.33734          6.95432             1.0                 
1111      0.84982             2.97667             1671.73662          8.45640             1.0                 
1112      0.83901             2.68165             2026.13216          8.33011             0.999975            
1113      0.83970             1.83508             667.55317           1.55982             0.99995             
1114      0.88876             2.11769             351.49581           1.71170             1.0                 
1115      0.87071             2.23734             1022.24113          3.92868             0.999975            
1116      0.87804             2.08439             1.46178             3.95737             0.999975            
1117      0.92401             1.89543             0.37832             0.69716             1.0                 
1118      0.86752             2.32425             631.31979           3.31370             1.0                 
1119      0.84217             1.99676             322.46693           0.79543             1.0                 
1120      0.90387             1.87331             0.93969             1.41035             1.0                 
1121      0.83506             1.79257             371.97984           1.75502             0.999975            
1122      0.83353             1.92487             125.15364           3.50283             1.0                 
1123      0.80406             2.18529             605.39220           2.00295             0.999975            
1124      0.89405             2.04960             455.58767           2.04123             1.0                 
1125      0.84357             2.62525             1165.95437          7.57510             1.0                 
1126      0.89477             1.92574             0.96154             1.24793             0.999975            
1127      0.91395             1.95821             0.60228             0.97439             1.0                 
1128      0.85408             2.29410             361.20015           1.75726             0.999975            
1129      0.83024             2.02943             2.01555             3.12972             1.0                 
1130      0.84549             2.18377             1.07665             3.86063             0.99995             
1131      0.83253             2.10728             537.91725           1.41509             1.0                 
1132      0.76842             2.03892             678.09257           2.73480             0.99995             
1133      0.77569             1.48422             2.56424             5.95009             1.0                 
1134      0.87699             2.22003             290.43710           1.13426             0.99995             
1135      0.77073             2.81981             1214.71910          9.92546             0.999975            
1136      0.88491             1.77032             1.37760             1.95829             0.999975            
1137      0.85088             2.00471             1075.02484          3.49862             0.999925            
1138      0.80286             2.23096             764.76455           3.58343             1.0                 
1139      0.79928             2.51809             1230.76658          6.97209             0.99995             
1140      0.88275             2.04183             1.04515             1.97974             1.0                 
1141      0.90636             2.12309             0.61239             1.09133             1.0                 
1142      0.87221             2.57129             427.01565           3.23774             0.999975            
1143      0.85917             2.08799             386.59200           1.43324             0.999975            
1144      0.77362             2.88088             1792.05155          10.19116            0.999975            
1145      0.89707             1.98378             1.17241             1.43399             0.999975            
1146      0.88270             2.06343             620.35504           3.28934             0.99995             
1147      0.59882             3.71326             1714.22855          10.44845            0.999975            
1148      0.84164             1.80247             1.74899             3.18327             1.0                 
1149      0.82297             1.87841             1.24404             3.57881             0.999975            
1150      0.87228             1.93074             448.89803           1.42048             0.999975            
1151      0.84014             1.97397             50.54011            2.87398             1.0                 
1152      0.84675             2.06574             939.49441           2.56515             0.999975            
1153      0.89815             1.89424             0.98713             1.12748             0.999975            
1154      0.86040             1.85437             183.91079           1.76988             0.999975            
1155      0.83640             1.83224             554.80419           1.55097             0.99995             
1156      0.91725             1.99124             0.39757             0.39054             1.0                 
1157      0.86020             1.86815             1.36936             1.96833             1.0                 
1158      0.84432             2.08847             2.92737             3.74010             0.999975            
1159      0.88270             1.96589             281.71567           0.71530             0.999975            
1160      0.78437             1.76384             508.66509           2.25885             0.999975            
1161      0.81131             1.82020             835.53191           1.48849             0.999975            
1162      0.84694             1.97599             3.64650             2.44471             1.0                 
1163      0.84452             2.12430             1.48378             2.48577             1.0                 
1164      0.86632             1.91365             424.16153           1.51769             0.999975            
1165      0.80143             2.36011             2.42052             6.66024             1.0                 
1166      0.82045             1.45817             438.08697           3.14757             1.0                 
1167      0.75270             2.32471             3.24012             9.39510             0.999975            
1168      0.87238             2.33010             664.34580           2.52541             0.999975            
1169      0.88441             1.84528             145.87004           1.19478             0.999975            
1170      0.76230             2.12712             629.49935           6.16794             0.999975            
1171      0.77277             2.39002             1520.63088          4.46191             1.0                 
1172      0.91287             2.71819             1231.79045          6.69573             0.999975            
1173      0.90634             2.01674             1.46192             1.32079             0.99995             
1174      0.85126             1.50674             3.20533             3.85048             0.999975            
1175      0.86655             2.20452             1063.93050          3.14190             1.0                 
1176      0.77081             2.49282             2.56239             8.08313             1.0                 
1177      0.82176             2.06564             1.32479             3.93102             1.0                 
1178      0.85910             2.78223             2485.06692          10.13787            1.0                 
1179      0.82492             1.86302             148.88867           3.77490             0.999975            
1180      0.81819             3.13250             1362.09538          9.85705             1.0                 
1181      0.85843             2.33730             691.57331           3.17224             0.999975            
1182      0.86227             2.41487             839.93452           3.18627             0.99995             
1183      0.91563             1.89295             0.46642             0.46293             1.0                 
1184      0.93434             2.10282             0.42194             1.30073             1.0                 
1185      0.84630             1.91494             112.23351           4.51978             0.999925            
1186      0.80311             1.91949             209.76682           2.49555             0.999975            
1187      0.89119             1.93745             3.18577             2.38088             0.999975            
1188      0.91110             2.06979             0.56366             1.68494             0.999975            
1189      0.85980             1.64734             3.39068             3.32133             1.0                 
1190      0.90103             2.03789             155.96669           1.14996             0.999975            
1191      0.85995             2.31811             665.23589           1.42543             1.0                 
1192      0.89376             1.98513             158.74824           1.77198             1.0                 
1193      0.89366             1.81290             1.80263             1.69931             0.99995             
1194      0.86683             2.45286             1184.74253          4.57072             1.0                 
1195      0.89720             2.48798             1238.47499          6.18159             1.0                 
1196      0.85700             1.71448             1.12256             2.35409             0.999925            
1197      0.82100             3.04038             3151.12685          10.51822            0.999975            
1198      0.90523             1.99080             166.23162           1.52762             0.99995             
1199      0.88492             1.84724             56.50431            2.59774             0.999975            
1200      0.94601             2.05437             0.25221             0.44540             1.0                 
1201      0.87294             1.80762             1.14788             1.85128             1.0                 
1202      0.89924             1.72256             1.98289             2.35850             0.999975            
1203      0.79439             3.27159             2423.18250          11.71227            0.999975            
1204      0.88651             1.92293             1.17252             1.58590             0.999975            
1205      0.77499             2.45765             1284.47853          8.38391             1.0                 
1206      0.87414             2.33357             1073.13262          3.02413             0.99995             
1207      0.92060             1.90325             0.57728             0.40540             0.999975            
1208      0.88395             2.05859             383.15050           1.08874             0.999975            
1209      0.89158             2.48527             1029.59721          6.85880             0.999975            
1210      0.87415             2.00053             1.11326             1.88984             1.0                 
1211      0.87595             2.29416             969.33659           3.71055             0.999975            
1212      0.91475             2.08907             1.13588             0.97611             1.0                 
1213      0.87787             1.76928             1.11888             1.28321             0.999975            
1214      0.89072             1.89175             1.96032             1.07534             0.99995             
1215      0.83094             2.32528             1321.62841          4.87860             1.0                 
1216      0.86780             2.16558             1.38476             4.27442             0.9999              
1217      0.87363             2.69421             1770.02660          9.24966             1.0                 
1218      0.88205             1.89627             0.96187             1.18235             0.99995             
1219      0.74496             2.67369             3.60892             7.19626             1.0                 
1220      0.85714             1.86589             1.94994             1.98331             0.999975            
1221      0.87738             1.81424             0.99055             2.01073             0.999975            
1222      0.88848             2.00086             290.44454           0.38583             0.999975            
1223      0.80924             2.49018             1715.64178          9.92921             0.999975            
1224      0.83979             2.53492             1677.81476          7.63287             1.0                 
1225      0.86887             2.35173             1486.97854          5.15912             0.9999              
1226      0.84453             2.57296             1479.22942          6.89940             1.0                 
1227      0.88376             2.09369             638.64337           1.23610             0.99995             
1228      0.87678             1.95576             308.07435           1.74168             0.99995             
1229      0.90869             2.20516             397.54698           1.49307             0.99995             
1230      0.84047             1.69989             416.02005           2.21352             1.0                 
1231      0.84951             2.29684             815.70510           2.16919             0.99995             
1232      0.87419             1.84921             189.82217           2.97042             0.999925            
1233      0.88433             1.96898             0.94217             1.25764             0.999975            
1234      0.88243             1.88508             357.93804           0.91737             1.0                 
1235      0.86864             1.85280             2.86206             2.59109             0.999975            
1236      0.87157             1.86420             1.19829             1.80524             1.0                 
1237      0.85382             2.56005             1.53927             6.05825             1.0                 
1238      0.85333             1.80867             7.92741             3.39906             0.999975            
1239      0.86518             1.98789             1142.11622          1.36122             0.99995             
1240      0.74981             2.74366             2424.62623          10.46846            1.0                 
1241      0.84777             2.59154             1.49166             4.54600             0.999975            
1242      0.88046             2.01104             416.83551           1.01925             1.0                 
1243      0.79963             2.20024             678.28609           1.86983             1.0                 
1244      0.85494             2.21977             0.85811             1.61366             0.999975            
1245      0.89701             2.07827             0.79825             1.79112             1.0                 
1246      0.88214             1.89947             1.62348             0.98236             0.999975            
1247      0.86769             1.72231             1.37429             1.78739             0.99995             
1248      0.84377             1.74123             62.23637            1.81151             1.0                 
1249      0.91455             1.95527             0.54796             0.79374             0.999975            
1250      0.84089             2.51918             1671.22646          4.65116             0.99995             
1251      0.86069             2.22542             937.59291           3.30392             1.0                 
1252      0.86278             1.89446             1.28357             1.54591             1.0                 
1253      0.86452             1.84479             1.29600             1.55482             0.999975            
1254      0.86548             1.80256             133.18056           2.10371             0.99995             
1255      0.85457             1.54248             6.84472             3.46390             0.99995             
1256      0.82680             1.78597             8.40750             4.52755             1.0                 
1257      0.87310             1.74894             1.66467             2.50909             0.999975            
1258      0.87197             1.74397             2.93029             1.90428             1.0                 
1259      0.81723             1.83428             1110.25279          1.70915             0.999975            
1260      0.82167             2.14813             325.04265           0.72612             1.0                 
1261      0.84850             2.33001             508.22155           2.12597             0.99995             
1262      0.79035             2.35435             580.32008           5.40356             0.99995             
1263      0.84696             2.02991             1.08006             2.47089             0.999975            
1264      0.77855             2.46802             646.82543           2.93832             1.0                 
1265      0.89242             1.98158             0.92970             1.34488             0.999975            
1266      0.88879             2.16371             518.23267           2.80219             0.99995             
1267      0.85644             1.94533             1.02054             1.95785             0.99995             
1268      0.86721             2.53595             1309.55650          5.32557             1.0                 
1269      0.86405             1.75248             2.75298             2.18366             0.999975            
1270      0.82756             2.22652             662.73330           2.63848             0.99995             
1271      0.84971             1.86856             269.03923           2.33822             0.999925            
1272      0.83335             2.14015             3.41833             4.42959             0.99995             
1273      0.90554             1.98070             0.75484             0.93339             0.99995             
1274      0.82732             2.05832             198.25302           2.21071             0.99995             
1275      0.89838             1.89362             1.51209             1.70649             1.0                 
1276      0.79719             2.16559             594.72584           1.08578             0.999975            
1277      0.89232             1.88747             3.94483             1.44380             1.0                 
1278      0.91879             2.13282             0.73804             0.99341             0.999975            
1279      0.81605             2.12230             1.51477             4.32489             0.999975            
1280      0.88933             1.72573             72.69343            1.82796             0.999975            
1281      0.88683             1.94409             68.68351            1.56663             0.99995             
1282      0.87346             2.26408             894.98526           3.30800             0.99995             
1283      0.91681             2.07311             0.85437             1.61687             0.999875            
1284      0.84664             1.78668             73.40664            4.04980             0.999975            
1285      0.88018             2.09798             211.77138           3.47012             0.99995             
1286      0.87637             2.70328             1304.00083          5.74570             0.999975            
1287      0.91769             1.87067             0.91434             0.87693             1.0                 
1288      0.82907             1.87846             3.05198             3.05142             0.99995             
1289      0.81404             1.90986             832.37995           1.40769             0.999975            
1290      0.91067             1.93601             0.78928             0.76190             1.0                 
1291      0.87171             1.93797             632.56953           1.95896             0.99995             
1292      0.84096             1.62475             8.47104             3.28627             0.999975            
1293      0.89582             2.02868             0.63123             2.49763             1.0                 
1294      0.89961             1.95023             0.96660             1.00420             1.0                 
1295      0.84100             2.02295             698.74676           3.36678             0.99995             
1296      0.86467             1.98594             786.15931           3.07475             0.99995             
1297      0.89798             2.29553             1081.78137          3.98074             0.99995             
1298      0.91287             2.47800             1082.76437          4.01387             1.0                 
1299      0.87728             1.92702             1.63807             1.91732             1.0                 
1300      0.82083             1.92125             2.92336             4.40599             0.9999              
1301      0.90054             1.94454             75.66640            1.13206             0.999975            
1302      0.89746             1.97177             1.75124             1.86326             0.99995             
1303      0.83799             2.81175             2700.27712          9.55635             0.99995             
1304      0.80022             2.59768             792.90791           4.56069             0.999975            
1305      0.81943             2.28372             1048.42461          3.27741             0.999975            
1306      0.85795             2.07952             0.97971             2.07788             1.0                 
1307      0.87200             2.23018             949.83067           2.88117             1.0                 
1308      0.87922             1.76425             1.40075             2.61050             1.0                 
1309      0.79275             2.38584             1.87731             6.90263             0.999975            
1310      0.88422             2.20128             967.45021           3.53259             0.999975            
1311      0.92865             2.03563             0.46030             0.74611             1.0                 
1312      0.91153             1.90637             0.64187             1.79241             1.0                 
1313      0.89490             1.94587             470.25665           1.49439             1.0                 
1314      0.86674             2.17528             674.88165           1.46665             0.999975            
1315      0.85029             1.98836             695.86758           1.64552             0.999975            
1316      0.82657             1.81807             3.80455             3.46558             0.999975            
1317      0.92157             1.88019             0.77764             0.74375             1.0                 
1318      0.79358             2.40303             8.81275             5.75582             1.0                 
1319      0.83682             1.88080             2.84375             3.47368             1.0                 
1320      0.86508             1.80942             85.51055            2.62100             1.0                 
1321      0.77698             2.07215             3.16731             9.24908             1.0                 
1322      0.79466             1.61053             2.92937             3.97244             0.999975            
1323      0.87026             2.15306             385.68094           3.09490             0.99995             
1324      0.90515             1.99116             0.61508             0.99096             1.0                 
1325      0.89825             1.96965             1.55756             1.74444             1.0                 
1326      0.85309             2.15359             779.65678           3.42852             1.0                 
1327      0.89091             4.06435             4743.50118          25.26474            0.999975            
1328      0.88275             2.21083             629.70672           1.63556             1.0                 
1329      0.84095             1.76617             634.94669           1.72763             0.999975            
1330      0.86660             1.81316             1.79749             2.91220             0.99995             
1331      0.82360             1.76967             3.04970             4.82684             1.0                 
1332      0.86280             2.22641             1119.59075          4.49773             0.999975            
1333      0.90131             1.88149             2.03722             1.84915             1.0                 
1334      0.83875             1.85563             1235.14607          2.38923             1.0                 
1335      0.91704             1.93635             0.62373             0.95153             0.999975            
1336      0.77710             2.87710             1125.59171          5.01935             1.0                 
1337      0.90091             1.87934             1.09144             2.98479             1.0                 
1338      0.87469             2.04687             731.83456           0.73661             1.0                 
1339      0.82094             3.11330             2597.27393          14.27713            1.0                 
1340      0.81707             2.28135             895.36193           3.18998             1.0                 
1341      0.85985             1.89302             1.90695             3.26601             0.999975            
1342      0.90147             1.85587             2.29610             1.98732             0.999975            
1343      0.89850             1.97218             498.07362           0.81578             1.0                 
1344      0.86686             2.03024             908.54723           0.99898             1.0                 
1345      0.92181             1.92206             0.84475             0.52576             0.999975            
1346      0.84979             2.01970             1436.22971          0.99248             0.999975            
1347      0.63172             4.28180             2547.12672          26.74484            0.999975            
1348      0.90566             2.00494             0.81002             1.35861             1.0                 
1349      0.83418             2.54848             2458.79136          7.40412             0.999975            
1350      0.91203             1.97735             0.52051             0.56840             0.99995             
1351      0.83026             2.44718             1426.81229          4.29287             1.0                 
1352      0.92380             2.02811             0.73146             0.85593             0.99995             
1353      0.78375             2.73784             109.57904           11.79507            0.999975            
1354      0.91574             1.96758             0.85156             0.77693             0.999975            
1355      0.86237             2.13717             1466.67955          2.96406             1.0                 
1356      0.89145             1.92551             3.55090             1.57233             0.999975            
