# cycles  fidelity      MSE           ||MSE gradient||    
81        0.86346614    0.00310703    0.00895900          
82        0.86331406    0.00302177    0.00580728          
83        0.86365471    0.00295594    0.00894271          
84        0.86486766    0.00285144    0.00604242          
85        0.86534172    0.00271992    0.00999939          
86        0.86512940    0.00269568    0.00499918          
87        0.86595747    0.00260099    0.00972842          
88        0.86645554    0.00250492    0.00474312          
89        0.86653478    0.00248604    0.00946286          
90        0.86633936    0.00242341    0.00402577          
91        0.86681369    0.00236833    0.00791271          
92        0.86721782    0.00233272    0.00394459          
93        0.86767282    0.00226877    0.00642445          
94        0.86831521    0.00223366    0.00394195          
95        0.86807911    0.00218520    0.00654627          
96        0.86840999    0.00217164    0.00392713          
97        0.86874958    0.00211247    0.00504969          
98        0.86889567    0.00208423    0.00351604          
99        0.86885573    0.00206763    0.00446901          
100       0.86898421    0.00203432    0.00320764          
101       0.86992694    0.00200091    0.00467610          
102       0.86946623    0.00196989    0.00395510          
103       0.87023654    0.00192890    0.00395177          
104       0.87024982    0.00190696    0.00300387          
105       0.87064730    0.00186892    0.00472166          
106       0.87012384    0.00185541    0.00267127          
107       0.87087653    0.00181612    0.00404080          
108       0.87096466    0.00182258    0.00221835          
109       0.87138450    0.00178065    0.00353579          
110       0.87144146    0.00175300    0.00226020          
111       0.87194225    0.00172841    0.00283651          
112       0.87202792    0.00170337    0.00207496          
113       0.87179066    0.00168850    0.00266581          
114       0.87230170    0.00167387    0.00206800          
115       0.87229308    0.00164696    0.00352410          
116       0.87234081    0.00164189    0.00251885          
117       0.87228906    0.00161942    0.00270772          
118       0.87252379    0.00160252    0.00213098          
119       0.87266021    0.00158922    0.00184265          
120       0.87279048    0.00157495    0.00227870          
121       0.87318257    0.00154551    0.00176598          
122       0.87322223    0.00154281    0.00210250          
123       0.87315007    0.00150900    0.00171328          
124       0.87341933    0.00150613    0.00223866          
125       0.87355514    0.00148901    0.00181223          
126       0.87285141    0.00148358    0.00190819          
127       0.87395116    0.00145194    0.00288183          
128       0.87396175    0.00145118    0.00159964          
129       0.87371355    0.00144541    0.00306918          
130       0.87378786    0.00142810    0.00241942          
131       0.87434934    0.00140206    0.00184113          
132       0.87429733    0.00141527    0.00191635          
133       0.87421378    0.00139676    0.00161786          
134       0.87465407    0.00137941    0.00351333          
135       0.87495787    0.00135529    0.00255955          
136       0.87458080    0.00136441    0.00161940          
137       0.87484980    0.00135340    0.00300545          
138       0.87491027    0.00133989    0.00201844          
139       0.87499872    0.00132210    0.00180451          
140       0.87503105    0.00131287    0.00265173          
141       0.87572018    0.00129942    0.00142845          
142       0.87524367    0.00129362    0.00152832          
143       0.87572464    0.00128699    0.00190397          
144       0.87566021    0.00126972    0.00135864          
145       0.87536904    0.00127309    0.00276059          
146       0.87608629    0.00125552    0.00269228          
147       0.87560869    0.00124625    0.00144236          
148       0.87571673    0.00124809    0.00178328          
149       0.87579649    0.00123623    0.00118015          
150       0.87604360    0.00122387    0.00200611          
151       0.87565811    0.00121494    0.00122249          
152       0.87594035    0.00120955    0.00247811          
153       0.87621818    0.00120818    0.00342339          
154       0.87615245    0.00119715    0.00174370          
155       0.87634880    0.00118240    0.00193974          
156       0.87655850    0.00117447    0.00235791          
157       0.87686428    0.00116530    0.00112224          
158       0.87688768    0.00115874    0.00187566          
159       0.87683196    0.00115540    0.00245866          
160       0.87659398    0.00114901    0.00148594          
161       0.87694219    0.00113490    0.00137574          
162       0.87682812    0.00112699    0.00281644          
163       0.87667867    0.00113078    0.00295517          
164       0.87704362    0.00111559    0.00196361          
165       0.87706552    0.00110719    0.00110674          
166       0.87729412    0.00110212    0.00163957          
167       0.87735800    0.00109279    0.00183352          
168       0.87775395    0.00107795    0.00115505          
169       0.87748132    0.00108912    0.00218930          
170       0.87754582    0.00106919    0.00202401          
171       0.87729476    0.00108194    0.00123305          
172       0.87766935    0.00106612    0.00175899          
173       0.87749383    0.00106608    0.00147236          
174       0.87779075    0.00105267    0.00107476          
175       0.87801629    0.00104284    0.00182036          
176       0.87768490    0.00104179    0.00227266          
177       0.87850834    0.00103215    0.00135492          
178       0.87805450    0.00102262    0.00099676          
179       0.87820911    0.00101839    0.00203109          
180       0.87840483    0.00101377    0.00229075          
181       0.87800030    0.00101760    0.00160329          
182       0.87837007    0.00101226    0.00131457          
183       0.87823959    0.00099777    0.00263968          
184       0.87871886    0.00100005    0.00283942          
185       0.87840280    0.00099454    0.00129893          
186       0.87851735    0.00098951    0.00167521          
187       0.87886787    0.00097922    0.00368679          
188       0.87870338    0.00098197    0.00420291          
189       0.87891753    0.00096607    0.00256410          
190       0.87884362    0.00096867    0.00140049          
191       0.87870427    0.00096666    0.00365391          
192       0.87850024    0.00096090    0.00444435          
193       0.87871697    0.00095411    0.00306118          
194       0.87907168    0.00095026    0.00170526          
195       0.87931754    0.00094100    0.00111397          
196       0.87894734    0.00094499    0.00119545          
197       0.87969025    0.00092928    0.00103322          
198       0.87923004    0.00093229    0.00137329          
199       0.87932843    0.00092504    0.00226769          
200       0.87897724    0.00092712    0.00349462          
201       0.87950969    0.00091881    0.00418262          
202       0.87930296    0.00091242    0.00400194          
203       0.87964927    0.00090438    0.00251854          
204       0.87962151    0.00090279    0.00088781          
205       0.87937187    0.00090640    0.00276154          
206       0.87994957    0.00089109    0.00426204          
207       0.87961972    0.00089843    0.00478596          
208       0.87970089    0.00088982    0.00386876          
209       0.87967633    0.00088969    0.00205111          
210       0.87992074    0.00088147    0.00114780          
211       0.88024581    0.00086709    0.00356800          
212       0.87987058    0.00087566    0.00658723          
213       0.88009604    0.00086461    0.00871290          
214       0.88011756    0.00087032    0.01044398          
215       0.87995571    0.00087091    0.01105668          
216       0.88045901    0.00086060    0.01076028          
217       0.88064215    0.00085950    0.00904291          
218       0.88080208    0.00084136    0.00621006          
219       0.88037086    0.00083988    0.00223688          
220       0.88046011    0.00083367    0.00229849          
221       0.88095291    0.00083006    0.00634440          
222       0.88041390    0.00083380    0.00925742          
223       0.88049244    0.00083502    0.01151434          
224       0.88033839    0.00083677    0.01266611          
225       0.88057198    0.00084219    0.01348758          
226       0.88046122    0.00083306    0.01360865          
227       0.88060208    0.00082834    0.01329106          
228       0.88069081    0.00082739    0.01291847          
229       0.88115904    0.00082185    0.01366851          
230       0.88039833    0.00083138    0.01493051          
231       0.88084549    0.00083069    0.01731958          
232       0.88141296    0.00083457    0.02071015          
233       0.88088692    0.00085347    0.02595279          
234       0.88081898    0.00089408    0.03255114          
235       0.88137566    0.00094362    0.04288970          
236       0.88092507    0.00110820    0.05662393          
237       0.88110018    0.00129470    0.07747357          
238       0.88102793    0.00191923    0.10281228          
239       0.88142466    0.00227948    0.13768138          
240       0.88088903    0.00414989    0.16670001          
241       0.88196284    0.00307121    0.17290725          
242       0.88105452    0.00389097    0.16108670          
243       0.88138502    0.00191632    0.11893589          
244       0.88132033    0.00120324    0.06596592          
245       0.88100686    0.00079397    0.01889772          
246       0.88160961    0.00083269    0.02875668          
247       0.88148836    0.00123046    0.06781650          
248       0.88168145    0.00163247    0.10358592          
249       0.88096542    0.00259144    0.12735240          
250       0.88209249    0.00210704    0.13053427          
251       0.88133281    0.00235555    0.12036239          
252       0.88235376    0.00146052    0.09351412          
253       0.88116875    0.00110621    0.05985444          
254       0.88138798    0.00081526    0.02746164          
255       0.88145172    0.00074153    0.00458284          
256       0.88158682    0.00082867    0.03077958          
257       0.88184065    0.00098942    0.05425728          
258       0.88152899    0.00127983    0.07297391          
259       0.88192285    0.00136413    0.08698731          
260       0.88174309    0.00168423    0.09499227          
261       0.88206167    0.00146867    0.09516661          
262       0.88176620    0.00158085    0.09043957          
263       0.88227226    0.00126425    0.08059200          
264       0.88175194    0.00119588    0.06811955          
265       0.88199159    0.00097267    0.05425700          
266       0.88193054    0.00087054    0.03975555          
267       0.88248642    0.00077553    0.02672498          
268       0.88240036    0.00072886    0.01424518          
269       0.88217681    0.00071299    0.00327064          
270       0.88209131    0.00071096    0.00720267          
271       0.88219544    0.00072923    0.01641267          
272       0.88215330    0.00076434    0.02554531          
273       0.88190627    0.00081325    0.03393069          
274       0.88238610    0.00086437    0.04337157          
275       0.88224939    0.00098444    0.05388986          
276       0.88237180    0.00107921    0.06731587          
277       0.88206576    0.00140158    0.08251415          
278       0.88253183    0.00153502    0.10211909          
279       0.88223680    0.00228740    0.12130936          
280       0.88253560    0.00219159    0.13885449          
281       0.88240091    0.00326110    0.14976378          
282       0.88297617    0.00230658    0.14518289          
283       0.88222468    0.00260712    0.13118083          
284       0.88242414    0.00156545    0.10431558          
285       0.88253305    0.00120260    0.07227542          
286       0.88262396    0.00083021    0.04188381          
287       0.88274674    0.00068630    0.01235000          
288       0.88283932    0.00068932    0.01243628          
289       0.88310834    0.00078180    0.03588843          
290       0.88242232    0.00097948    0.05604562          
291       0.88317427    0.00114685    0.07606727          
292       0.88247968    0.00159087    0.09401625          
293       0.88270813    0.00162616    0.10915464          
294       0.88244556    0.00219237    0.11887516          
295       0.88295964    0.00180058    0.12014457          
296       0.88245314    0.00211635    0.11598505          
297       0.88254687    0.00153160    0.10392171          
298       0.88251840    0.00145266    0.08781361          
299       0.88306563    0.00105657    0.06953903          
300       0.88282750    0.00090717    0.05035338          
301       0.88287368    0.00075011    0.03336796          
302       0.88323135    0.00067707    0.01787642          
303       0.88250959    0.00065338    0.00511793          
304       0.88286491    0.00065873    0.00634473          
305       0.88335149    0.00066718    0.01654671          
306       0.88308103    0.00070847    0.02715735          
307       0.88271933    0.00078210    0.03763213          
308       0.88323054    0.00085344    0.04974521          
309       0.88305950    0.00103165    0.06305755          
310       0.88343262    0.00116410    0.08015656          
311       0.88278125    0.00164316    0.09854970          
312       0.88319175    0.00176551    0.11971156          
313       0.88288315    0.00272620    0.13722259          
314       0.88342805    0.00227330    0.14665918          
315       0.88293475    0.00312915    0.14869291          
316       0.88361932    0.00207732    0.13717004          
317       0.88303828    0.00215804    0.11950785          
318       0.88346147    0.00136571    0.09576820          
319       0.88339775    0.00111314    0.07010811          
320       0.88373315    0.00081519    0.04761531          
321       0.88351803    0.00068734    0.02652769          
322       0.88363451    0.00062786    0.00885483          
323       0.88333863    0.00062787    0.00773034          
324       0.88349247    0.00066455    0.02293681          
325       0.88329276    0.00075031    0.03876246          
326       0.88329899    0.00090498    0.05441160          
327       0.88347694    0.00105231    0.07242463          
328       0.88330807    0.00144486    0.09030463          
329       0.88350139    0.00157653    0.11015225          
330       0.88327877    0.00237204    0.12728328          
331       0.88377713    0.00207376    0.13808855          
332       0.88331421    0.00283303    0.14142197          
333       0.88349881    0.00192553    0.13065929          
334       0.88339056    0.00197021    0.11362843          
335       0.88381463    0.00127560    0.09149957          
336       0.88349097    0.00105909    0.06778013          
337       0.88369174    0.00078687    0.04653723          
338       0.88361424    0.00066662    0.02660182          
339       0.88369186    0.00060864    0.01004869          
340       0.88370842    0.00059909    0.00476332          
341       0.88358997    0.00062847    0.01748821          
342       0.88382849    0.00067704    0.03004778          
343       0.88376981    0.00076675    0.04251186          
344       0.88402063    0.00086367    0.05713148          
345       0.88391731    0.00110726    0.07241033          
346       0.88402990    0.00125046    0.09068956          
347       0.88382947    0.00183526    0.10911862          
348       0.88402133    0.00185577    0.12809831          
349       0.88377116    0.00281154    0.14154211          
350       0.88417200    0.00213172    0.14233092          
351       0.88352583    0.00257880    0.13501424          
352       0.88437549    0.00164634    0.11707883          
353       0.88371812    0.00152441    0.09592841          
354       0.88392555    0.00104404    0.07494482          
355       0.88389325    0.00087316    0.05495285          
356       0.88382623    0.00070839    0.03884089          
357       0.88402515    0.00063343    0.02454805          
358       0.88405284    0.00059102    0.01263402          
359       0.88407781    0.00057562    0.00185873          
360       0.88390283    0.00058504    0.00825253          
361       0.88400997    0.00060352    0.01857625          
362       0.88400760    0.00064823    0.02862197          
363       0.88423185    0.00070752    0.03999525          
364       0.88416755    0.00083215    0.05255056          
365       0.88414355    0.00095655    0.06867556          
366       0.88389487    0.00131640    0.08649001          
367       0.88431817    0.00149928    0.10898317          
368       0.88403687    0.00241215    0.13085914          
369       0.88435627    0.00228459    0.15168387          
370       0.88401532    0.00368203    0.16542914          
371       0.88440098    0.00249526    0.16143295          
372       0.88404631    0.00297444    0.14763605          
373       0.88448916    0.00168323    0.12080636          
374       0.88437429    0.00136949    0.08984708          
375       0.88442701    0.00087072    0.06139347          
376       0.88425470    0.00067036    0.03427574          
377       0.88440597    0.00056976    0.01200207          
378       0.88459640    0.00055723    0.00823984          
379       0.88433956    0.00061660    0.02574697          
380       0.88420060    0.00071643    0.04384888          
381       0.88436289    0.00092496    0.06194876          
382       0.88456365    0.00109223    0.08199622          
383       0.88427195    0.00159147    0.10069233          
384       0.88485006    0.00164415    0.11948701          
385       0.88417065    0.00251430    0.13490826          
386       0.88466411    0.00207555    0.14273431          
387       0.88439623    0.00279379    0.14314753          
388       0.88454115    0.00183863    0.13003212          
389       0.88447056    0.00182927    0.11163706          
390       0.88457439    0.00120687    0.09131577          
391       0.88443071    0.00103113    0.07048307          
392       0.88436922    0.00076307    0.05105837          
393       0.88451089    0.00063951    0.03239749          
394       0.88461949    0.00056548    0.01671816          
395       0.88474232    0.00053881    0.00272358          
396       0.88462473    0.00054477    0.00934013          
397       0.88477234    0.00057416    0.02084083          
398       0.88477799    0.00063216    0.03197623          
399       0.88474989    0.00069766    0.04428177          
400       0.88450406    0.00085419    0.05760418          
401       0.88479050    0.00098380    0.07462216          
402       0.88487815    0.00139660    0.09286275          
403       0.88492536    0.00153499    0.11401172          
404       0.88471810    0.00241259    0.13281793          
405       0.88503942    0.00215047    0.14753944          
406       0.88468439    0.00320938    0.15540934          
407       0.88516681    0.00214394    0.14729343          
408       0.88472971    0.00237619    0.13164344          
409       0.88508731    0.00144432    0.10890850          
410       0.88484794    0.00122376    0.08373221          
411       0.88492802    0.00082084    0.06022128          
412       0.88469803    0.00065945    0.03804302          
413       0.88497466    0.00055527    0.01941273          
414       0.88469167    0.00052458    0.00242452          
415       0.88487233    0.00053454    0.01191943          
416       0.88495088    0.00057647    0.02556011          
417       0.88499422    0.00065772    0.03876085          
418       0.88501333    0.00075918    0.05345457          
419       0.88486282    0.00097654    0.06873370          
420       0.88518866    0.00111448    0.08679915          
421       0.88488430    0.00162939    0.10450006          
422       0.88525273    0.00167016    0.12310770          
423       0.88497430    0.00257265    0.13839162          
424       0.88526952    0.00210102    0.14594116          
425       0.88467735    0.00284610    0.14632619          
426       0.88521943    0.00185937    0.13368136          
427       0.88487859    0.00189878    0.11608184          
428       0.88532497    0.00123232    0.09592395          
429       0.88509799    0.00105687    0.07495859          
430       0.88517726    0.00076824    0.05597939          
431       0.88516731    0.00064694    0.03886337          
432       0.88507699    0.00056626    0.02532429          
433       0.88538714    0.00052287    0.01380378          
434       0.88509966    0.00050833    0.00469275          
435       0.88508044    0.00050746    0.00383463          
436       0.88503748    0.00051881    0.01189352          
437       0.88538499    0.00053952    0.02040604          
438       0.88523259    0.00058449    0.02936742          
439       0.88558314    0.00063399    0.04029561          
440       0.88536203    0.00076213    0.05255267          
441       0.88531373    0.00087775    0.06859898          
442       0.88521263    0.00123606    0.08630524          
443       0.88542547    0.00139075    0.10749408          
444       0.88520857    0.00221542    0.12792578          
445       0.88578220    0.00210880    0.14782535          
446       0.88501325    0.00340769    0.16163645          
447       0.88545348    0.00238046    0.16075906          
448       0.88504342    0.00301525    0.15178678          
449       0.88540640    0.00178162    0.13088160          
450       0.88537814    0.00163443    0.10608897          
451       0.88570781    0.00103338    0.08278174          
452       0.88526354    0.00085104    0.06153479          
453       0.88562822    0.00065598    0.04473196          
454       0.88539131    0.00057616    0.03032561          
455       0.88555061    0.00052091    0.01926490          
456       0.88534462    0.00049799    0.00988643          
457       0.88566164    0.00048752    0.00182393          
458       0.88555785    0.00049354    0.00626999          
459       0.88535991    0.00050588    0.01400520          
460       0.88550566    0.00052884    0.02254814          
461       0.88576640    0.00057639    0.03199796          
462       0.88565776    0.00064198    0.04382607          
463       0.88565309    0.00079069    0.05725969          
464       0.88566728    0.00093121    0.07484676          
465       0.88540791    0.00136500    0.09423406          
466       0.88595129    0.00155303    0.11883051          
467       0.88569983    0.00265300    0.14263871          
468       0.88597332    0.00242426    0.16362343          
469       0.88544195    0.00395539    0.17503810          
470       0.88577898    0.00241996    0.16360845          
471       0.88569151    0.00267900    0.14336090          
472       0.88557735    0.00150539    0.11611854          
473       0.88579551    0.00122230    0.08721817          
474       0.88607475    0.00078602    0.06211034          
475       0.88581031    0.00061619    0.03943575          
476       0.88578438    0.00051415    0.02131895          
477       0.88558590    0.00047911    0.00493593          
478       0.88564004    0.00048291    0.00955909          
479       0.88587827    0.00052018    0.02394080          
480       0.88582881    0.00060375    0.03802142          
481       0.88588928    0.00070336    0.05377550          
482       0.88564713    0.00094327    0.07038774          
483       0.88607231    0.00110568    0.09054329          
484       0.88555779    0.00171180    0.11063882          
485       0.88602570    0.00176406    0.13168707          
486       0.88567135    0.00283749    0.14795021          
487       0.88576948    0.00219308    0.15373426          
488       0.88597336    0.00297184    0.15199740          
489       0.88608187    0.00186673    0.13741485          
490       0.88587715    0.00189731    0.11821575          
491       0.88599994    0.00119351    0.09701399          
492       0.88590239    0.00101685    0.07571327          
493       0.88599313    0.00073787    0.05820697          
494       0.88579432    0.00063923    0.04383384          
495       0.88613828    0.00055265    0.03311774          
496       0.88584784    0.00051402    0.02442203          
497       0.88603743    0.00048790    0.01815588          
498       0.88621102    0.00047701    0.01336964          
499       0.88609464    0.00046682    0.01004700          
500       0.88602207    0.00046595    0.00750141          
501       0.88615774    0.00045684    0.00551620          
502       0.88619635    0.00045938    0.00374508          
503       0.88606880    0.00045849    0.00265685          
504       0.88596865    0.00045832    0.00172000          
505       0.88618416    0.00045587    0.00095236          
506       0.88613039    0.00045291    0.00050491          
507       0.88623325    0.00045408    0.00168244          
508       0.88621878    0.00045336    0.00344656          
509       0.88613918    0.00045344    0.00541237          
510       0.88640083    0.00045561    0.00766326          
511       0.88605238    0.00046011    0.01005702          
512       0.88634429    0.00046389    0.01319898          
513       0.88645112    0.00047304    0.01732735          
514       0.88636530    0.00049331    0.02379664          
515       0.88618228    0.00054633    0.03290271          
516       0.88648252    0.00062164    0.04658190          
517       0.88628572    0.00083721    0.06481445          
518       0.88633523    0.00111966    0.09335667          
519       0.88633747    0.00210034    0.12676937          
520       0.88642176    0.00258164    0.17321006          
521       0.88599168    0.00575312    0.21025511          
522       0.88669937    0.00359669    0.21468592          
523       0.88595759    0.00520834    0.20069185          
524       0.88661223    0.00217876    0.15491116          
525       0.88645895    0.00147591    0.10225030          
526       0.88639122    0.00073600    0.06051944          
527       0.88618001    0.00048439    0.02223092          
528       0.88644968    0.00044905    0.00879952          
529       0.88640922    0.00056473    0.03931922          
530       0.88612267    0.00087744    0.06825143          
531       0.88644886    0.00123091    0.10184500          
532       0.88615300    0.00230588    0.13387801          
533       0.88667204    0.00239610    0.16561513          
534       0.88623491    0.00438199    0.18583319          
535       0.88651545    0.00264708    0.17654196          
536       0.88627909    0.00301989    0.15432576          
537       0.88654720    0.00148496    0.11821597          
538       0.88657863    0.00102471    0.07865253          
539       0.88630833    0.00060882    0.04593740          
540       0.88653322    0.00045723    0.01599907          
541       0.88657296    0.00043822    0.00907846          
542       0.88664067    0.00052518    0.03323180          
543       0.88645127    0.00071749    0.05545318          
544       0.88674617    0.00092996    0.07973867          
545       0.88623729    0.00146767    0.10225941          
546       0.88655538    0.00156400    0.12310417          
547       0.88641743    0.00244305    0.13830270          
548       0.88663803    0.00193025    0.14331524          
549       0.88663535    0.00253084    0.14125519          
550       0.88675152    0.00164718    0.12810105          
551       0.88636053    0.00164842    0.11023137          
552       0.88662169    0.00104711    0.08975479          
553       0.88639446    0.00087833    0.06908347          
554       0.88663038    0.00063775    0.05126379          
555       0.88682152    0.00053565    0.03545290          
556       0.88690812    0.00046762    0.02292518          
557       0.88656208    0.00043857    0.01210306          
558       0.88661901    0.00042714    0.00326509          
559       0.88657559    0.00042464    0.00465765          
560       0.88654908    0.00043689    0.01186840          
561       0.88664263    0.00045349    0.01952028          
562       0.88671314    0.00048988    0.02736311          
563       0.88681926    0.00052912    0.03635258          
564       0.88679543    0.00061750    0.04649631          
565       0.88698237    0.00070048    0.05947188          
566       0.88673842    0.00093581    0.07380676          
567       0.88677044    0.00106884    0.09195138          
568       0.88673948    0.00164714    0.11090682          
569       0.88689262    0.00170207    0.13143988          
570       0.88660769    0.00274315    0.14821469          
571       0.88713773    0.00220189    0.15755251          
572       0.88696494    0.00316785    0.15928649          
573       0.88696356    0.00195261    0.14525947          
574       0.88691376    0.00201685    0.12515934          
575       0.88722951    0.00119389    0.10160929          
576       0.88672666    0.00099190    0.07790257          
577       0.88682161    0.00068042    0.05792597          
578       0.88686368    0.00055839    0.04027623          
579       0.88711064    0.00046934    0.02648789          
580       0.88702293    0.00042775    0.01518763          
581       0.88697905    0.00041326    0.00655904          
582       0.88700629    0.00040871    0.00107478          
583       0.88707845    0.00041283    0.00747379          
584       0.88704016    0.00042262    0.01365768          
585       0.88682305    0.00044382    0.01974169          
586       0.88702098    0.00046746    0.02713421          
587       0.88710775    0.00052171    0.03607634          
588       0.88708206    0.00058818    0.04794693          
589       0.88692032    0.00075655    0.06167471          
590       0.88718271    0.00089960    0.07980337          
591       0.88721892    0.00138152    0.09998021          
592       0.88728997    0.00156465    0.12564528          
593       0.88692801    0.00276117    0.14892254          
594       0.88720667    0.00234333    0.16511714          
595       0.88697074    0.00367737    0.17235455          
596       0.88728360    0.00225478    0.16125809          
597       0.88712118    0.00254468    0.14301104          
598       0.88739284    0.00143904    0.11804857          
599       0.88714305    0.00120843    0.09167209          
600       0.88729765    0.00077380    0.06928135          
601       0.88730549    0.00062250    0.04992090          
602       0.88713284    0.00050163    0.03586296          
603       0.88696633    0.00045012    0.02465824          
604       0.88707580    0.00041732    0.01614306          
605       0.88737949    0.00040180    0.00933694          
606       0.88726729    0.00039317    0.00405996          
607       0.88747935    0.00039337    0.00116466          
608       0.88720745    0.00039811    0.00606635          
609       0.88754933    0.00040404    0.01173433          
610       0.88720149    0.00041914    0.01804676          
611       0.88721873    0.00044573    0.02596117          
612       0.88712518    0.00050360    0.03544540          
613       0.88727532    0.00057680    0.04819724          
614       0.88744424    0.00076220    0.06368654          
615       0.88734853    0.00094752    0.08561249          
616       0.88714234    0.00159332    0.11043408          
617       0.88754273    0.00184648    0.14182557          
618       0.88721638    0.00349323    0.16874127          
619       0.88739648    0.00273614    0.18352008          
620       0.88728321    0.00429242    0.18586324          
621       0.88749333    0.00224474    0.16188083          
622       0.88706189    0.00212956    0.13021847          
623       0.88749434    0.00111325    0.09799164          
624       0.88748580    0.00079571    0.06657074          
625       0.88747727    0.00052131    0.04140108          
626       0.88734798    0.00041552    0.01907297          
627       0.88739303    0.00038352    0.00100173          
628       0.88736290    0.00040427    0.01652853          
629       0.88759467    0.00047490    0.03324238          
630       0.88770381    0.00059107    0.05169221          
631       0.88742779    0.00084620    0.07066090          
632       0.88761980    0.00103939    0.09314311          
633       0.88767703    0.00169888    0.11524997          
634       0.88763500    0.00177048    0.13837155          
635       0.88753473    0.00297938    0.15609997          
636       0.88769776    0.00221421    0.16066814          
637       0.88746335    0.00297948    0.15612986          
638       0.88767703    0.00175211    0.13752946          
639       0.88763242    0.00168032    0.11448747          
640       0.88777781    0.00100762    0.09120553          
641       0.88768394    0.00081820    0.06922138          
642       0.88784590    0.00059114    0.05235250          
643       0.88760626    0.00050409    0.03827586          
644       0.88768426    0.00043229    0.02732697          
645       0.88767322    0.00039855    0.01841003          
646       0.88765576    0.00038210    0.01162862          
647       0.88767838    0.00037267    0.00586977          
648       0.88776233    0.00037088    0.00114610          
649       0.88764059    0.00037034    0.00345942          
650       0.88783057    0.00037348    0.00806240          
651       0.88787437    0.00038180    0.01346527          
652       0.88786466    0.00040101    0.01955548          
653       0.88776901    0.00042707    0.02746957          
654       0.88794083    0.00048707    0.03725505          
655       0.88784789    0.00056822    0.05067931          
656       0.88803516    0.00077209    0.06656889          
657       0.88808864    0.00095268    0.08804017          
658       0.88780993    0.00158709    0.11133908          
659       0.88787189    0.00177257    0.13973405          
660       0.88766965    0.00326199    0.16384041          
661       0.88806137    0.00253180    0.17624474          
662       0.88791258    0.00385503    0.17770229          
663       0.88794018    0.00212039    0.15706612          
664       0.88775597    0.00206955    0.12958990          
