# cycles  fidelity      MSE           ||MSE gradient||    
64        0.67978414    0.09684818    0.02739732          
65        0.67746924    0.09684080    0.03247425          
66        0.67531811    0.09750795    0.03060909          
67        0.67937032    0.09720457    0.02311339          
68        0.67690511    0.09700851    0.02456160          
69        0.67945829    0.09688347    0.02697418          
70        0.67537634    0.09702169    0.02230994          
71        0.67787287    0.09686314    0.01972310          
72        0.67709734    0.09718807    0.01397013          
73        0.67854609    0.09682484    0.01465638          
74        0.67568275    0.09739982    0.01360833          
75        0.67945028    0.09611166    0.01086453          
76        0.67829275    0.09674939    0.00828089          
77        0.67877157    0.09666921    0.01288485          
78        0.67862403    0.09651814    0.01112710          
79        0.67923734    0.09639814    0.01541674          
80        0.67958093    0.09621141    0.00959938          
81        0.67721051    0.09656137    0.00996077          
82        0.67938212    0.09691583    0.01056648          
83        0.67875003    0.09614281    0.01310761          
84        0.67835279    0.09726118    0.01316351          
85        0.67668074    0.09673802    0.00990598          
86        0.68072350    0.09668588    0.01387130          
87        0.67621406    0.09657004    0.01023120          
88        0.67826979    0.09658309    0.01061894          
89        0.68082807    0.09625770    0.01358392          
90        0.67768820    0.09606548    0.01147166          
91        0.68097049    0.09605517    0.01257570          
92        0.67629526    0.09603761    0.01129234          
93        0.67782118    0.09705558    0.01436599          
94        0.67885102    0.09626567    0.01097038          
95        0.67734953    0.09594568    0.01043470          
96        0.67669840    0.09694222    0.00920987          
97        0.67714414    0.09529561    0.01795085          
98        0.67650089    0.09640265    0.01001987          
99        0.67569170    0.09610353    0.01087485          
100       0.67666670    0.09638229    0.01081203          
101       0.67794449    0.09517541    0.01441840          
102       0.67855182    0.09576194    0.01068977          
103       0.68006670    0.09531509    0.00942816          
104       0.67697753    0.09590552    0.01127461          
105       0.68084477    0.09592003    0.01236906          
106       0.67762044    0.09533618    0.01115265          
107       0.67960702    0.09520158    0.01070057          
108       0.67819858    0.09584070    0.01372770          
109       0.67801602    0.09573728    0.01020943          
110       0.67732353    0.09532319    0.01144236          
111       0.67914399    0.09557899    0.01482019          
112       0.67899169    0.09521391    0.01312996          
113       0.67735254    0.09535377    0.01216068          
114       0.68109287    0.09399205    0.01688334          
115       0.67864427    0.09506226    0.01465656          
116       0.67935308    0.09526910    0.01996438          
117       0.67817179    0.09575584    0.01784506          
118       0.68005606    0.09451231    0.01300275          
119       0.67861562    0.09496348    0.01686314          
120       0.67996234    0.09398804    0.02328760          
121       0.67836134    0.09476295    0.01610913          
122       0.68042007    0.09347123    0.01377454          
123       0.68042793    0.09411135    0.01952669          
124       0.67852959    0.09379429    0.01723204          
125       0.67925087    0.09359955    0.01440278          
126       0.68116942    0.09401000    0.01544233          
127       0.68062959    0.09408557    0.01875367          
128       0.67994415    0.09366059    0.01676537          
129       0.67867650    0.09332483    0.01605479          
130       0.67921161    0.09298949    0.01749141          
131       0.68011928    0.09279252    0.01790934          
132       0.68019756    0.09272625    0.01964818          
133       0.68111288    0.09250963    0.01839948          
134       0.68009030    0.09259758    0.02123400          
135       0.68044799    0.09260556    0.02119320          
136       0.68197919    0.09216244    0.02149654          
137       0.68368465    0.09106966    0.02116459          
138       0.68146754    0.09129426    0.02190451          
139       0.68170677    0.09123888    0.02138793          
140       0.68051582    0.09087450    0.02579877          
141       0.68191084    0.09085770    0.02501018          
142       0.68142839    0.09005655    0.02341908          
143       0.68413713    0.08937016    0.02427711          
144       0.68531272    0.08914695    0.03092590          
145       0.68407539    0.08928354    0.02707903          
146       0.68454559    0.08838355    0.02614631          
147       0.68321796    0.08800119    0.02682826          
148       0.68534690    0.08755239    0.02941496          
149       0.68756552    0.08723332    0.02888633          
150       0.68633923    0.08645214    0.02810639          
151       0.68797247    0.08567174    0.02816456          
152       0.68871000    0.08504978    0.03006425          
153       0.68917298    0.08484603    0.03145104          
154       0.68972264    0.08428056    0.03308534          
155       0.68977973    0.08336206    0.03152850          
156       0.69008335    0.08319738    0.03280196          
157       0.69182556    0.08214513    0.03382328          
158       0.69217988    0.08117868    0.03305655          
159       0.69415803    0.08068765    0.03249337          
160       0.69429655    0.08013517    0.03403500          
161       0.69628228    0.07911935    0.03468038          
162       0.69789608    0.07830955    0.03446546          
163       0.69809976    0.07732362    0.03455670          
164       0.69723196    0.07699923    0.03502329          
165       0.69942311    0.07624515    0.03595044          
166       0.70081337    0.07509335    0.03570063          
167       0.70174323    0.07418955    0.03556189          
168       0.70497394    0.07309173    0.03720809          
169       0.70457600    0.07275152    0.03636303          
170       0.70878675    0.07139663    0.03636364          
171       0.70926685    0.07041782    0.03606098          
172       0.70912086    0.06991173    0.03639156          
173       0.71216941    0.06867519    0.03574524          
174       0.71432824    0.06770686    0.03581610          
175       0.71515799    0.06680936    0.03571577          
176       0.71621476    0.06573245    0.03571230          
177       0.71877161    0.06491686    0.03622998          
178       0.71948994    0.06391035    0.03507756          
179       0.72266421    0.06290434    0.03472400          
180       0.72214696    0.06242569    0.03523070          
181       0.72375039    0.06146324    0.03392346          
182       0.72564824    0.06068445    0.03319852          
183       0.72631315    0.05970624    0.03301469          
184       0.72885122    0.05883968    0.03216833          
185       0.72955284    0.05827800    0.03157394          
186       0.73129355    0.05744000    0.03087870          
187       0.73201155    0.05679101    0.03069267          
188       0.73347798    0.05620066    0.02967091          
189       0.73503680    0.05539337    0.02877104          
190       0.73700418    0.05471198    0.02822717          
191       0.73592343    0.05432873    0.02784903          
192       0.73825348    0.05358743    0.02683293          
193       0.73915461    0.05318644    0.02676637          
194       0.74186955    0.05231659    0.02624657          
195       0.74004643    0.05228284    0.02592854          
196       0.74241625    0.05152016    0.02534695          
197       0.74413587    0.05082009    0.02482261          
198       0.74544582    0.05053399    0.02426294          
199       0.74473325    0.05024168    0.02445774          
200       0.74529313    0.04955287    0.02497576          
201       0.74629852    0.04920318    0.02416623          
202       0.74690132    0.04893783    0.02386800          
203       0.74658570    0.04845901    0.02447489          
204       0.74926099    0.04784745    0.02415386          
205       0.74791724    0.04761527    0.02456782          
206       0.74933052    0.04687292    0.02356985          
207       0.74865326    0.04684836    0.02389188          
208       0.75056120    0.04647706    0.02396005          
209       0.75164011    0.04585900    0.02394506          
210       0.75207127    0.04537501    0.02427680          
211       0.75274038    0.04487437    0.02577406          
212       0.75330105    0.04426059    0.02568181          
213       0.75435141    0.04370474    0.02520914          
214       0.75488014    0.04319076    0.02547802          
215       0.75453156    0.04300809    0.02596878          
216       0.75543731    0.04241699    0.02638826          
217       0.75745195    0.04153387    0.02614327          
218       0.75715084    0.04123246    0.02785109          
219       0.75879592    0.04052296    0.02748591          
220       0.75923783    0.03996620    0.02777438          
221       0.75991579    0.03949317    0.02863540          
222       0.76111084    0.03879922    0.02876750          
223       0.76254954    0.03805385    0.02897116          
224       0.76347473    0.03720836    0.02913765          
225       0.76433731    0.03665270    0.02935798          
226       0.76567119    0.03586412    0.03008000          
227       0.76638475    0.03518082    0.03030153          
228       0.76819901    0.03431338    0.03036815          
229       0.77044721    0.03356686    0.03058165          
230       0.77158111    0.03295462    0.03141293          
231       0.77244357    0.03215317    0.03106974          
232       0.77362860    0.03143983    0.03125535          
233       0.77648160    0.03044916    0.03119156          
234       0.77658382    0.02983305    0.03211133          
235       0.77888302    0.02893831    0.03146435          
236       0.78105286    0.02830490    0.03136966          
237       0.78284296    0.02739787    0.03141096          
238       0.78404704    0.02649735    0.03100504          
239       0.78490844    0.02611978    0.03160571          
240       0.78633984    0.02526899    0.03153112          
241       0.78906567    0.02441420    0.03136570          
242       0.79147659    0.02363331    0.03082510          
243       0.79230684    0.02298423    0.03055606          
244       0.79439765    0.02215023    0.03022136          
245       0.79522244    0.02157855    0.02995459          
246       0.79785528    0.02078981    0.02951865          
247       0.79794215    0.02041080    0.02970405          
248       0.79988734    0.01965009    0.02934687          
249       0.80220748    0.01895985    0.02888584          
250       0.80256191    0.01845362    0.02807330          
251       0.80508034    0.01772071    0.02741882          
252       0.80655605    0.01713997    0.02674508          
253       0.80778134    0.01667503    0.02639450          
254       0.80916412    0.01612042    0.02575533          
255       0.80944294    0.01566519    0.02534689          
256       0.80983110    0.01530388    0.02521345          
257       0.81210911    0.01483076    0.02470318          
258       0.81372606    0.01426187    0.02428437          
259       0.81513379    0.01379184    0.02327238          
260       0.81639957    0.01338234    0.02223746          
261       0.81585156    0.01319468    0.02220923          
262       0.81857587    0.01272306    0.02144125          
263       0.81799279    0.01244555    0.02081668          
264       0.81927451    0.01210771    0.02042463          
265       0.81986405    0.01184317    0.02039738          
266       0.82142492    0.01145580    0.01961592          
267       0.82217273    0.01121659    0.01906808          
268       0.82213981    0.01096733    0.01815314          
269       0.82459401    0.01063780    0.01762577          
270       0.82430020    0.01046448    0.01736510          
271       0.82464140    0.01026114    0.01690563          
272       0.82550469    0.00999195    0.01634244          
273       0.82620998    0.00980405    0.01614588          
274       0.82658798    0.00960615    0.01592190          
275       0.82720104    0.00940033    0.01530603          
276       0.82813708    0.00921720    0.01488135          
277       0.82839587    0.00902751    0.01448565          
278       0.82980410    0.00882872    0.01416143          
279       0.82979092    0.00873578    0.01390126          
280       0.82962859    0.00854511    0.01348491          
281       0.83159792    0.00839025    0.01363283          
282       0.83121696    0.00830933    0.01307544          
283       0.83180676    0.00818926    0.01273874          
284       0.83181864    0.00803864    0.01254615          
285       0.83232567    0.00791692    0.01241756          
286       0.83270773    0.00778370    0.01206553          
287       0.83408506    0.00761005    0.01179217          
288       0.83388341    0.00753743    0.01151895          
289       0.83350867    0.00750762    0.01142968          
290       0.83389397    0.00733105    0.01115682          
291       0.83460313    0.00726231    0.01103654          
292       0.83446292    0.00716633    0.01112652          
293       0.83566277    0.00704957    0.01076387          
294       0.83616549    0.00691446    0.01043439          
295       0.83538066    0.00690197    0.01035039          
296       0.83607893    0.00678198    0.01009156          
297       0.83709014    0.00670273    0.00997064          
298       0.83682162    0.00657927    0.00981177          
299       0.83776817    0.00648693    0.00970780          
300       0.83701320    0.00651257    0.00966651          
301       0.83743533    0.00642905    0.00974820          
302       0.83823110    0.00632344    0.00939371          
303       0.83809835    0.00623875    0.00924106          
304       0.83858147    0.00617021    0.00920826          
305       0.83832790    0.00609345    0.00897973          
306       0.83852250    0.00605187    0.00881517          
307       0.83880838    0.00600809    0.00879448          
308       0.83901969    0.00589835    0.00863609          
309       0.83910931    0.00588212    0.00853487          
310       0.83947733    0.00576770    0.00832632          
311       0.84044645    0.00571111    0.00840942          
312       0.83987171    0.00569271    0.00823454          
313       0.84068094    0.00559627    0.00808897          
314       0.83928188    0.00559229    0.00816393          
315       0.83942281    0.00557206    0.00809886          
316       0.84069345    0.00545937    0.00780677          
317       0.84007600    0.00544298    0.00779799          
318       0.84104546    0.00537120    0.00770517          
319       0.84193013    0.00531469    0.00769722          
320       0.84133442    0.00527212    0.00753391          
321       0.84111536    0.00526384    0.00752047          
322       0.84089347    0.00527194    0.00764961          
323       0.84148694    0.00517876    0.00739100          
324       0.84207965    0.00512856    0.00724830          
325       0.84241690    0.00506289    0.00705555          
326       0.84205915    0.00504494    0.00705590          
327       0.84223875    0.00502745    0.00704780          
328       0.84248895    0.00500279    0.00703934          
329       0.84251186    0.00495913    0.00689788          
330       0.84258653    0.00489648    0.00684542          
331       0.84256158    0.00488927    0.00685272          
332       0.84296483    0.00480510    0.00657882          
333       0.84378485    0.00477609    0.00652387          
334       0.84325321    0.00477565    0.00652037          
335       0.84325497    0.00475521    0.00656847          
336       0.84384608    0.00469455    0.00643402          
337       0.84345299    0.00469152    0.00646321          
338       0.84400181    0.00465449    0.00629008          
339       0.84362138    0.00461610    0.00637065          
340       0.84464442    0.00455554    0.00623976          
341       0.84387132    0.00453464    0.00623432          
342       0.84373114    0.00453590    0.00615457          
343       0.84399678    0.00449564    0.00596148          
344       0.84427531    0.00447643    0.00604659          
345       0.84442974    0.00442729    0.00602911          
346       0.84506459    0.00441899    0.00588237          
347       0.84451943    0.00441266    0.00583606          
348       0.84499242    0.00434100    0.00577107          
349       0.84534615    0.00432741    0.00580111          
350       0.84535248    0.00432634    0.00580494          
351       0.84598609    0.00427112    0.00554674          
352       0.84575429    0.00426338    0.00551524          
353       0.84523961    0.00425314    0.00555016          
354       0.84611616    0.00420927    0.00543363          
355       0.84619430    0.00418892    0.00540086          
356       0.84578056    0.00418627    0.00538365          
357       0.84650198    0.00415462    0.00531172          
358       0.84637789    0.00413527    0.00527933          
359       0.84627030    0.00410201    0.00519699          
360       0.84682869    0.00405471    0.00516274          
361       0.84618094    0.00406027    0.00515853          
362       0.84669570    0.00402321    0.00505479          
363       0.84770742    0.00400147    0.00507592          
364       0.84709411    0.00399511    0.00500006          
365       0.84709963    0.00398028    0.00503135          
366       0.84737033    0.00395112    0.00497354          
367       0.84807019    0.00392024    0.00494933          
368       0.84713089    0.00393316    0.00492503          
369       0.84767016    0.00390556    0.00488040          
370       0.84754780    0.00389102    0.00492820          
371       0.84701614    0.00386186    0.00487123          
372       0.84768281    0.00385657    0.00470068          
373       0.84724277    0.00386277    0.00478725          
374       0.84800729    0.00382045    0.00471507          
375       0.84818479    0.00381748    0.00481821          
376       0.84772317    0.00378682    0.00463596          
377       0.84777217    0.00378882    0.00457158          
378       0.84804520    0.00375827    0.00461928          
379       0.84905099    0.00373934    0.00446942          
380       0.84802401    0.00372982    0.00451021          
381       0.84776024    0.00372112    0.00450341          
382       0.84908342    0.00368367    0.00442238          
383       0.84849745    0.00365677    0.00438365          
384       0.84812244    0.00367497    0.00441218          
385       0.84851029    0.00364970    0.00431664          
386       0.84853625    0.00362447    0.00437692          
387       0.84865328    0.00360112    0.00421582          
388       0.84959946    0.00359616    0.00425100          
389       0.84913534    0.00360470    0.00424294          
390       0.84902588    0.00358901    0.00417409          
391       0.84975723    0.00354966    0.00408205          
392       0.84978032    0.00353120    0.00406533          
393       0.84999348    0.00351291    0.00404768          
394       0.84985144    0.00350997    0.00406799          
395       0.84907847    0.00350747    0.00413534          
396       0.84956633    0.00349532    0.00402093          
397       0.84970304    0.00347549    0.00397433          
398       0.84882106    0.00347128    0.00397387          
399       0.84992879    0.00345899    0.00400036          
400       0.84927558    0.00346256    0.00393943          
401       0.84960259    0.00343286    0.00387223          
402       0.84971238    0.00341722    0.00389985          
403       0.85007008    0.00339199    0.00388806          
404       0.85052689    0.00337343    0.00381654          
405       0.85075807    0.00336201    0.00378439          
406       0.85034632    0.00333787    0.00373298          
407       0.85078361    0.00333676    0.00370889          
408       0.85035765    0.00333413    0.00371704          
409       0.85077131    0.00332362    0.00376142          
410       0.85079154    0.00331476    0.00369310          
411       0.85023774    0.00330552    0.00369285          
412       0.85113539    0.00330329    0.00368657          
413       0.85037123    0.00328955    0.00368076          
414       0.85103372    0.00327805    0.00358550          
415       0.85125993    0.00325884    0.00362092          
416       0.85134126    0.00325123    0.00357736          
417       0.85094052    0.00322690    0.00356045          
418       0.85104535    0.00323830    0.00355648          
419       0.85107067    0.00319927    0.00351827          
420       0.85068471    0.00319460    0.00344626          
421       0.85156120    0.00320171    0.00348249          
422       0.85125350    0.00319121    0.00357422          
423       0.85116839    0.00319248    0.00348047          
424       0.85187616    0.00314916    0.00338393          
425       0.85158402    0.00316351    0.00339798          
426       0.85192751    0.00314397    0.00331307          
427       0.85165701    0.00315342    0.00338968          
428       0.85189074    0.00312619    0.00330450          
429       0.85165447    0.00310500    0.00325616          
430       0.85175826    0.00311481    0.00333920          
431       0.85120855    0.00310814    0.00326862          
432       0.85195164    0.00308486    0.00333789          
433       0.85228674    0.00307527    0.00330767          
434       0.85142751    0.00308571    0.00337645          
435       0.85264426    0.00306918    0.00332572          
436       0.85231641    0.00306407    0.00316719          
437       0.85290390    0.00304272    0.00313938          
438       0.85211901    0.00306012    0.00335649          
439       0.85217958    0.00302479    0.00315511          
440       0.85200613    0.00301307    0.00311725          
441       0.85255607    0.00300485    0.00317895          
442       0.85275337    0.00300756    0.00315013          
443       0.85194577    0.00300538    0.00312592          
444       0.85287482    0.00297858    0.00313764          
445       0.85339171    0.00298245    0.00312336          
446       0.85288469    0.00294829    0.00296628          
447       0.85290008    0.00297413    0.00312771          
448       0.85341425    0.00293929    0.00297397          
449       0.85341215    0.00293715    0.00295184          
450       0.85310853    0.00293239    0.00294952          
451       0.85300675    0.00293459    0.00297413          
452       0.85371525    0.00291824    0.00293219          
453       0.85344646    0.00291695    0.00289884          
454       0.85341659    0.00291417    0.00290487          
455       0.85334210    0.00290658    0.00290897          
456       0.85367030    0.00289691    0.00295366          
457       0.85368611    0.00289931    0.00290814          
458       0.85323359    0.00289729    0.00285511          
459       0.85309910    0.00287590    0.00288500          
460       0.85348307    0.00286686    0.00286605          
461       0.85389227    0.00285093    0.00279787          
462       0.85374694    0.00285734    0.00278100          
463       0.85354747    0.00285485    0.00288322          
464       0.85369107    0.00282988    0.00276356          
465       0.85404058    0.00282096    0.00278630          
466       0.85435812    0.00281384    0.00274686          
467       0.85370571    0.00282668    0.00275284          
468       0.85422292    0.00281068    0.00271098          
469       0.85354413    0.00281186    0.00272268          
470       0.85412261    0.00280561    0.00270008          
471       0.85411977    0.00278955    0.00273243          
472       0.85475211    0.00278139    0.00272084          
473       0.85416748    0.00278056    0.00268378          
474       0.85395123    0.00277431    0.00275997          
475       0.85348296    0.00278149    0.00280363          
476       0.85430706    0.00275891    0.00270616          
477       0.85455417    0.00273620    0.00265184          
478       0.85461410    0.00275588    0.00265945          
479       0.85450819    0.00274000    0.00265905          
480       0.85458046    0.00272793    0.00255411          
481       0.85460011    0.00272771    0.00257868          
482       0.85456285    0.00272770    0.00261537          
483       0.85465128    0.00270866    0.00257372          
484       0.85454220    0.00272569    0.00257341          
485       0.85523133    0.00270539    0.00256377          
486       0.85460088    0.00270075    0.00261425          
487       0.85477114    0.00270945    0.00260423          
488       0.85531948    0.00268659    0.00258269          
489       0.85465678    0.00268679    0.00245935          
490       0.85485810    0.00267092    0.00254672          
491       0.85532211    0.00267138    0.00249953          
492       0.85500086    0.00266510    0.00248178          
493       0.85534785    0.00265521    0.00258107          
494       0.85520939    0.00265975    0.00252758          
495       0.85508464    0.00264569    0.00244248          
496       0.85503074    0.00264407    0.00244901          
497       0.85486997    0.00264627    0.00250721          
498       0.85566377    0.00263272    0.00255656          
499       0.85524763    0.00262624    0.00251610          
500       0.85520986    0.00261261    0.00243198          
501       0.85528234    0.00261505    0.00246279          
502       0.85540153    0.00260578    0.00239364          
503       0.85597980    0.00260287    0.00236908          
504       0.85558975    0.00261339    0.00235955          
505       0.85510155    0.00260287    0.00234624          
506       0.85592660    0.00258707    0.00233660          
507       0.85609223    0.00257719    0.00234900          
508       0.85605508    0.00257201    0.00238072          
509       0.85563309    0.00259139    0.00232812          
510       0.85547063    0.00257898    0.00235860          
511       0.85595900    0.00258526    0.00234322          
512       0.85573659    0.00256789    0.00234456          
513       0.85543764    0.00255985    0.00228813          
514       0.85540921    0.00255330    0.00231786          
515       0.85603035    0.00256491    0.00230494          
516       0.85639386    0.00253108    0.00227348          
517       0.85576743    0.00254617    0.00255568          
518       0.85613928    0.00252532    0.00257180          
519       0.85624805    0.00253917    0.00236013          
520       0.85627069    0.00252650    0.00233400          
521       0.85600223    0.00252032    0.00262671          
522       0.85645387    0.00252081    0.00229738          
523       0.85582782    0.00251406    0.00224417          
524       0.85606521    0.00251530    0.00225545          
525       0.85615323    0.00250301    0.00227166          
526       0.85632932    0.00250033    0.00255194          
527       0.85605645    0.00249780    0.00219830          
528       0.85655378    0.00248426    0.00244114          
529       0.85641790    0.00248156    0.00216689          
530       0.85668842    0.00248551    0.00227744          
531       0.85680845    0.00246300    0.00218658          
532       0.85723990    0.00246360    0.00228818          
533       0.85673213    0.00246925    0.00268504          
534       0.85694407    0.00246000    0.00226436          
535       0.85637433    0.00246101    0.00216169          
536       0.85676604    0.00244660    0.00222447          
537       0.85670157    0.00245811    0.00236046          
538       0.85749894    0.00243426    0.00207797          
539       0.85709773    0.00244199    0.00235956          
540       0.85699884    0.00244261    0.00210689          
541       0.85682001    0.00242812    0.00208524          
542       0.85709960    0.00240616    0.00214282          
543       0.85715359    0.00242315    0.00209497          
544       0.85716655    0.00241358    0.00211362          
545       0.85741360    0.00239233    0.00204125          
546       0.85690224    0.00240925    0.00207511          
547       0.85750753    0.00239886    0.00210158          
548       0.85790535    0.00239284    0.00208232          
549       0.85676116    0.00240426    0.00222583          
550       0.85653074    0.00240834    0.00204801          
551       0.85732401    0.00237915    0.00198133          
552       0.85750421    0.00238837    0.00209355          
553       0.85737839    0.00236992    0.00212464          
554       0.85709474    0.00237834    0.00208035          
555       0.85732575    0.00237312    0.00202147          
556       0.85767001    0.00237070    0.00211321          
557       0.85696871    0.00237374    0.00221374          
558       0.85689950    0.00236871    0.00201318          
559       0.85698704    0.00236785    0.00216724          
560       0.85678713    0.00236157    0.00218449          
561       0.85754394    0.00235375    0.00217726          
562       0.85768337    0.00234323    0.00195136          
563       0.85746223    0.00234950    0.00199849          
564       0.85729345    0.00233761    0.00220313          
565       0.85766543    0.00233318    0.00214624          
566       0.85795956    0.00233230    0.00214321          
567       0.85742625    0.00231374    0.00192611          
568       0.85736333    0.00233566    0.00202802          
569       0.85778451    0.00231991    0.00207947          
570       0.85828220    0.00232068    0.00227585          
571       0.85778913    0.00232026    0.00195914          
572       0.85757851    0.00232564    0.00194587          
573       0.85828340    0.00231126    0.00238689          
574       0.85785071    0.00229830    0.00194939          
575       0.85779891    0.00230828    0.00199620          
576       0.85818613    0.00229400    0.00187452          
577       0.85854340    0.00228526    0.00195153          
578       0.85849958    0.00228208    0.00196664          
579       0.85848001    0.00228291    0.00202489          
580       0.85788508    0.00227919    0.00197997          
581       0.85734849    0.00228115    0.00217790          
582       0.85733817    0.00227868    0.00213936          
583       0.85865114    0.00227328    0.00185203          
584       0.85792519    0.00227261    0.00195992          
585       0.85838971    0.00225727    0.00199920          
586       0.85890895    0.00225533    0.00182586          
587       0.85901487    0.00226085    0.00187581          
588       0.85783733    0.00225785    0.00188280          
589       0.85815102    0.00225275    0.00182399          
590       0.85884706    0.00223397    0.00181404          
591       0.85864469    0.00224266    0.00184555          
592       0.85836220    0.00224638    0.00193416          
593       0.85888785    0.00223572    0.00182556          
594       0.85804870    0.00224348    0.00191856          
595       0.85883797    0.00221965    0.00201670          
596       0.85893320    0.00221525    0.00194629          
597       0.85899902    0.00221298    0.00179862          
598       0.85896724    0.00221457    0.00196784          
599       0.85866768    0.00221657    0.00190110          
600       0.85932174    0.00221058    0.00185260          
601       0.85918370    0.00220503    0.00194052          
602       0.85884895    0.00220680    0.00197839          
603       0.85864335    0.00220996    0.00201872          
604       0.85926978    0.00218706    0.00187521          
605       0.85895640    0.00218117    0.00206713          
606       0.85892989    0.00219554    0.00182195          
607       0.85781562    0.00219759    0.00188380          
608       0.85891480    0.00218409    0.00204622          
609       0.85982659    0.00218448    0.00192057          
610       0.85932974    0.00216963    0.00188889          
611       0.85925351    0.00217068    0.00184714          
612       0.85893302    0.00217725    0.00204270          
613       0.85908794    0.00217517    0.00179696          
614       0.85908817    0.00217709    0.00196324          
615       0.85908766    0.00217277    0.00189051          
616       0.85986521    0.00215969    0.00195548          
617       0.85899422    0.00216143    0.00201910          
618       0.85925079    0.00215949    0.00194602          
619       0.85964098    0.00214925    0.00187004          
620       0.86003059    0.00214298    0.00185814          
621       0.85949880    0.00215068    0.00210808          
622       0.85982237    0.00215003    0.00168288          
623       0.85925975    0.00213625    0.00170367          
624       0.85952289    0.00212483    0.00191231          
625       0.85945104    0.00213435    0.00189351          
626       0.85908430    0.00212684    0.00187333          
627       0.86024577    0.00212794    0.00165433          
628       0.85960186    0.00212024    0.00178560          
629       0.85933062    0.00212662    0.00168385          
630       0.85952826    0.00213175    0.00182468          
631       0.85956917    0.00211356    0.00178205          
632       0.85923453    0.00212293    0.00173208          
633       0.85973387    0.00210784    0.00182008          
634       0.85947312    0.00211344    0.00203817          
635       0.85988009    0.00210145    0.00178531          
636       0.85954455    0.00209994    0.00190887          
637       0.85953947    0.00210185    0.00161678          
638       0.86007957    0.00208178    0.00159910          
639       0.85959624    0.00209599    0.00169783          
640       0.85995897    0.00209190    0.00164794          
641       0.85922945    0.00208980    0.00163669          
642       0.85902220    0.00208871    0.00170413          
643       0.85941833    0.00208774    0.00163908          
644       0.85996429    0.00207196    0.00166105          
645       0.86006252    0.00206947    0.00168641          
646       0.85966940    0.00207883    0.00161698          
647       0.86021887    0.00206998    0.00167740          
648       0.86008535    0.00206400    0.00170973          
649       0.86036131    0.00206043    0.00164438          
650       0.85998574    0.00205825    0.00158358          
651       0.85993401    0.00206240    0.00159361          
652       0.85980203    0.00205828    0.00161904          
653       0.85933999    0.00206148    0.00163717          
654       0.86051083    0.00205878    0.00162244          
655       0.86044107    0.00204775    0.00160057          
656       0.85997257    0.00204779    0.00164820          
657       0.86019148    0.00205060    0.00178325          
658       0.86000463    0.00204781    0.00159345          
659       0.86058902    0.00203133    0.00156949          
660       0.86010468    0.00203864    0.00199600          
661       0.86010478    0.00202488    0.00163571          
662       0.86023898    0.00203545    0.00158414          
663       0.86051514    0.00203009    0.00164043          
664       0.86054182    0.00202154    0.00159458          
